ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	Dashi	m ə˞ ²¹	m ə˞ - ²¹	1
2	Enqi	m æ ²¹	m æ - ²¹	1
3	Gongxing	m æ ¹²	m æ - ¹²	1
4	Jinxing	m a n ²¹	m a n ²¹	1
5	Mazhelong	m ə̃˞ ²¹	m ə̃˞ - ²¹	1
6	ProtoBai	m æ ¹	m æ - ¹	1
7	Tuoluo	m a ³⁵	m a - ³⁵	1
8	Ega	tɕ i u ²¹	tɕ - i u ²¹	11
9	Enqi	tɕ j o ²¹	tɕ j o - ²¹	11
10	Gongxing	dz ao ²¹	- dz ao - ²¹	11
11	Jinman	tɕ j o ²¹	tɕ j o - ²¹	11
12	Jinxing	ts ʯ̃ ⁴²	ts - ʯ̃ - ⁴²	11
13	Mazhelong	tsʰ u ⁴²	tsʰ - u - ⁴²	11
14	ProtoBai	ɖʐ o ⁴	- ɖʐ o - ⁴	11
15	Tuoluo	ʐ y ⁴²	- ʐ y - ⁴²	11
16	Dashi	s o ŋ ³¹	s o ŋ ³¹	21
17	Gongxing	s a ŋ ⁴²	s a ŋ ⁴²	21
18	Jinxing	s ʯ ŋ ³¹	s ʯ ŋ ³¹	21
19	Mazhelong	s o ŋ ²¹	s o ŋ ²¹	21
20	ProtoBai	s u ŋ ³	s u ŋ ³	21
21	Tuoluo	s ʯ ŋ ²¹	s ʯ ŋ ²¹	21
22	Ega	ts o ⁵⁵	ts o ⁵⁵	22
23	Enqi	ts a ⁵⁵	ts a ⁵⁵	22
24	Jinman	ts a ⁵⁵	ts a ⁵⁵	22
25	Dashi	ɣ ou ⁴²	ɣ ou ⁴²	43
26	Jinxing	ɣ ou ⁴²	ɣ ou ⁴²	43
27	Mazhelong	ɣ o ⁴²	ɣ o ⁴²	43
28	ProtoBai	ɣ u ⁴	ɣ u ⁴	43
29	Ega	u ⁴²	u ⁴²	44
30	Enqi	u ²¹	u ²¹	44
31	Jinman	u ⁴²	u ⁴²	44
32	Zhoucheng	ou ⁴²	ou ⁴²	44
33	Ega	m a ⁴²	m - a - ⁴²	65
34	Enqi	m a ⁴³	m - a - ⁴³	65
35	Gongxing	m a n ²²	m - a n ²²	65
36	Jinman	m ã ⁴²	m - ã - ⁴²	65
37	Jinxing	m a n ³¹	m - a n ³¹	65
38	Mazhelong	m ə̃˞ ²¹	m - ə̃˞ - ²¹	65
39	Tuoluo	m a ŋ ²¹	m - a ŋ ²¹	65
40	Zhoucheng	m j ɛ ³¹	m j ɛ - ³¹	65
41	Dashi	ʈʂʰ ou ⁴⁴	ʈʂʰ - ou ⁴⁴	82
42	Ega	tɕʰ j o ⁴⁴	tɕʰ j o ⁴⁴	82
43	Enqi	tʰ i u ⁵⁵	tʰ i u ⁵⁵	82
44	Jinman	ʈʰ o ⁵⁵	ʈʰ - o ⁵⁵	82
45	Jinxing	tsʰ ou ⁴⁴	tsʰ - ou ⁴⁴	82
46	Mazhelong	tsʰ o ⁴⁴	tsʰ - o ⁴⁴	82
47	ProtoBai	tʰ r o ⁴	tʰ r o ⁴	82
48	Tuoluo	tʰ i u ⁴²	tʰ i u ⁴²	82
49	Gongxing	ŋ a ŋ ²⁴	ŋ a ŋ ²⁴	83
50	Zhoucheng	ŋ a ⁴⁴	ŋ a - ⁴⁴	83
51	Enqi	ŋ o ⁴³	ŋ o ⁴³	114
52	Gongxing	ŋ o ⁴²	ŋ o ⁴²	114
53	ProtoBai	ŋ o ³	ŋ o ³	114
54	Dashi	tɕʰ ə ⁰	tɕʰ - ə ⁰	119
55	Ega	tsʰ i ⁵⁵	tsʰ - i ⁵⁵	119
56	Enqi	tsʰ i ⁵⁵	tsʰ - i ⁵⁵	119
57	Gongxing	tɕʰ i ⁵⁵	tɕʰ - i ⁵⁵	119
58	Jinxing	tɕʰ i ⁵⁵	tɕʰ - i ⁵⁵	119
59	ProtoBai	tsʰ j i ¹	tsʰ j i ¹	119
60	Tuoluo	tɕʰ i ⁵⁵	tɕʰ - i ⁵⁵	119
61	Dashi	x ã ⁴²	x ã - ⁴²	132
62	Ega	x a ⁴²	x a - ⁴²	132
63	Enqi	χ a ⁴³	χ a - ⁴³	132
64	Gongxing	h a ŋ ⁴²	h a ŋ ⁴²	132
65	Jinman	x a ⁴²	x a - ⁴²	132
66	Jinxing	x ɑ̃ ⁴²	x ɑ̃ - ⁴²	132
67	ProtoBai	h a ŋ ⁵	h a ŋ ⁵	132
68	Tuoluo	h a ŋ ²¹	h a ŋ ²¹	132
69	Dashi	ŋ õ ³¹	ŋ õ ³¹	141
70	Ega	ŋ o ⁴²	ŋ o ⁴²	141
71	Enqi	ɴ o ⁴³	ɴ o ⁴³	141
72	Gongxing	ŋ a ⁴²	ŋ a ⁴²	141
73	Jinman	õ ⁴²	- õ ⁴²	141
74	ProtoBai	ŋ ɔ ³	ŋ ɔ ³	141
75	Tuoluo	ŋ ɔ ²¹	ŋ ɔ ²¹	141
76	Zhoucheng	ŋ o ³¹	ŋ o ³¹	141
77	Ega	pʰ a ⁴⁴	pʰ a ⁴⁴	152
78	Enqi	pʰ a ⁵⁵	pʰ a ⁵⁵	152
79	Gongxing	pʰ a ²⁴	pʰ a ²⁴	152
80	Mazhelong	p ɛ ⁵⁵	p ɛ ⁵⁵	152
81	ProtoBai	pʰ a ¹	pʰ a ¹	152
82	Zhoucheng	p e ³⁵	p e ³⁵	152
83	Dashi	m j ə˞ ³⁵	m j ə˞ - ³⁵	161
84	Enqi	m j a ²⁴	m j a - ²⁴	161
85	Jinxing	m j a n ⁵⁵	m j a n ⁵⁵	161
86	ProtoBai	m j æ ¹	m j æ - ¹	161
87	Tuoluo	ɥ a ŋ ⁵⁵	- ɥ a ŋ ⁵⁵	161
88	Ega	ɲ j a ⁴⁴	ɲ j a ⁴⁴	162
89	Gongxing	ɲ ɥ ɛ ⁵⁵	ɲ ɥ ɛ ⁵⁵	162
90	Jinman	ɲ j o ⁵⁵	ɲ j o ⁵⁵	162
91	Ega	ŋ ɯ ²¹	ŋ ɯ ²¹	170
92	Gongxing	ŋ ɯ ²¹	ŋ ɯ ²¹	170
93	Ega	ɕ i ⁴⁴	ɕ i ⁴⁴	171
94	Gongxing	ɕ i ²⁴	ɕ i ²⁴	171
95	Jinman	ɕ i ⁴⁴	ɕ i ⁴⁴	171
96	Enqi	p i ²⁴	p i ²⁴	172
97	Mazhelong	p ɛ ⁵⁵	p ɛ ⁵⁵	172
98	ProtoBai	p e ¹	p e ¹	172
99	Zhoucheng	p e ³⁵	p e ³⁵	172
100	Dashi	o ⁵⁵	o ⁵⁵	181
101	Zhoucheng	ʯ ⁵⁵	ʯ ⁵⁵	181
102	Enqi	ʔ o ⁵⁵	ʔ o ⁵⁵	184
103	Jinxing	ʔ ʯ ⁴⁴	ʔ ʯ ⁴⁴	184
104	ProtoBai	ʔ o ⁴	ʔ o ⁴	184
105	Enqi	qʰ u ²⁴	qʰ u ²⁴	193
106	Gongxing	qʰ u ⁵⁵	qʰ u ⁵⁵	193
107	Jinman	qʰ u ⁵⁵	qʰ u ⁵⁵	193
108	Mazhelong	kʰ o ⁵⁵	kʰ o ⁵⁵	193
109	ProtoBai	qʰ u ¹	qʰ u ¹	193
110	Zhoucheng	kʰ u ⁵⁵	kʰ u ⁵⁵	193
111	Dashi	k w a ⁴²	k w a ⁴²	200
112	Enqi	q w a ²¹	q w a ²¹	200
113	Gongxing	ɣ w a ²¹	ɣ w a ²¹	200
114	Jinxing	k u ɑ ⁴²	k u ɑ ⁴²	200
115	ProtoBai	ɣ w a ⁴	ɣ w a ⁴	200
116	Tuoluo	g w o ⁴²	g w o ⁴²	200
117	Ega	f e ²²	f e ²²	207
118	Gongxing	pf ɯ ²²	pf ɯ ²²	207
119	Jinman	f ə˞ ²²	f ə˞ ²²	207
120	Tuoluo	f ʯ ³³	f ʯ ³³	207
121	Enqi	p o ²²	p - o ²²	208
122	Mazhelong	p o ²¹	p - o ²¹	208
123	ProtoBai	p j o ²	p j o ²	208
124	Zhoucheng	p o ²¹	p - o ²¹	208
125	Dashi	tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	227
126	Enqi	tɕʰ i ⁵⁵	tɕʰ i ⁵⁵	227
127	Gongxing	tɕʰ i ⁵⁵	tɕʰ i ⁵⁵	227
128	Jinxing	tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	227
129	Mazhelong	tɕʰ i ⁴⁴	tɕʰ i ⁴⁴	227
130	ProtoBai	tɕʰ i ⁴	tɕʰ i ⁴	227
131	Tuoluo	tɕʰ i ⁴²	tɕʰ i ⁴²	227
132	Zhoucheng	tɕʰ i ⁵⁵	tɕʰ i ⁵⁵	227
133	Ega	tɕ i ²¹	tɕ i ²¹	249
134	Enqi	ts u ⁴³	ts u ⁴³	249
135	Gongxing	dz u ¹²	dz u ¹²	249
136	Jinman	tɕ i ²¹	tɕ i ²¹	249
137	Dashi	p j ə˞ ⁴⁴	p j ə˞ ⁴⁴	278
138	Enqi	p j æ ⁵⁵	p j æ ⁵⁵	278
139	Jinxing	p j a ⁴⁴	p j a ⁴⁴	278
140	Mazhelong	p j ə˞ ⁴⁴	p j ə˞ ⁴⁴	278
141	ProtoBai	p r æ ⁴	p r æ ⁴	278
142	Zhoucheng	p j ɛ ⁴⁴	p j ɛ ⁴⁴	278
143	Gongxing	tɕ w ɛ ²⁴	tɕ w ɛ ²⁴	280
144	Jinman	tɕ w a ⁵⁵	tɕ w a ⁵⁵	280
145	Tuoluo	ʈʂ w a ⁴²	ʈʂ w a ⁴²	280
146	Dashi	p e ³³	p e ³³	300
147	Jinxing	p ẽ ⁵⁵	p ẽ ⁵⁵	300
148	Mazhelong	pʰ o ⁵⁵	pʰ o ⁵⁵	300
149	ProtoBai	p ɛ ²	p ɛ ²	300
150	Tuoluo	p ɛ ³³	p ɛ ³³	300
151	Zhoucheng	p e ³³	p e ³³	300
152	Enqi	ɕ j a ²⁴	ɕ j a ²⁴	303
153	Jinman	ɕ j a ⁵⁵	ɕ j a ⁵⁵	303
154	Mazhelong	ɕ ə˞ ⁵⁵	ɕ - ə˞ ⁵⁵	303
155	Enqi	x ɯ ²²	x ɯ ²²	304
156	Gongxing	x ɯ ⁴²	x ɯ ⁴²	304
157	Jinman	x ɯ̃ ⁴²	x ɯ̃ ⁴²	304
158	Dashi	w e n ²¹	- w e n ²¹	359
159	Ega	ŋ w ɛ ²¹	ŋ w ɛ - ²¹	359
160	Enqi	ŋ w i ²¹	ŋ w i - ²¹	359
161	Gongxing	w e n ¹²	- w e n ¹²	359
162	Jinxing	w ẽ ²¹	- w ẽ - ²¹	359
163	ProtoBai	ŋ w e n ¹	ŋ w e n ¹	359
164	Tuoluo	w e n ³⁵	- w e n ³⁵	359
165	Zhoucheng	w ɛ ²¹	- w ɛ - ²¹	359
166	Enqi	m i ²¹	m i ²¹	369
167	Gongxing	m i ¹²	m i ¹²	369
168	ProtoBai	m i ¹	m i ¹	369
169	Zhoucheng	m i ²¹	m i ²¹	369
170	Jinman	tɕ i u ⁴⁴	tɕ i u ⁴⁴	370
