COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m au ⁵						
4-1	l a ⁵						
18-1	m j ḭ ŋ						
19-1	n j ⁵						
44-1	l u ʔ ⁵						
50-1	tsʰ a ŋ ³						
62-1	s a k ⁵						
70-1	b a n ⁵						
75-1	m j ɔ ʔ ⁵						
97-1	tʃʰ a ŋ						
112-1	tsʰ u ⁵						
122-1	m j u k ³¹						
127-1	kʰ w i ⁵						
132-1	w a ʔ ⁵						
133-1	n w ³						
135-1	n au ḭ						
142-1	d z i ³						
143-1	ŋ ɔ̰ ʔ						
149-1	w a ³						
152-1	ŋ a ⁵						
157-1	pʰ a ⁵						
183-1	ʔ a ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m						
189-1	m j a ʔ ⁵						
192-1	n a ³						
195-1	n a ³						
200-1	dʒ a n						
216-1	s a ŋ ⁵						
218-1	l ə ʔ ⁵						
225-1	s a ŋ ⁵						
235-1	kʰ j ḭ ³						
244-1	s w ḭ ⁵						
253-1	m j ³						
270-1	m i ⁵						
278-1	m j ŋ ŋ						
279-1	w a ⁵						
285-1	j j m ⁵						
308-1	d j ḭ ⁵						
322-1	m i ⁵						
325-1	kʰ au ⁵						
337-1	m j a ŋ						
341-1	d z ³						
347-1	ʃ u ʔ ³						
362-1	j i						
391-1	j ṵ d ³						
394-1	m ɔ ʔ ⁵						
397-1	tʃʰ j ⁵						
443-1	n j ɔ d ³						
460-1	s a t ³						
463-1	w i ³						
464-1	ʔ u ŋ ³						
473-1	s u m ³						
476-1	kʰ j u k						
481-1	tsʰ a ³						
494-1	dʒ j ³						
496-1	tsʰ j ŋ ŋ ³						
516-1	w j ³						
522-1	n a ʔ ³						
523-1	pʰ j w ³						
524-1	n j ³						
540-1	kʰ ɔ ⁵						
3-1	b j i ³						
6-1	k j ³						
7-1	dʒ i m ³						
20-1	n a p ³						
51-1	ŋ w ɛ						
64-1	g ɔ ŋ						
65-1	dʒ u k ³						
66-1	d z u						
71-1	ʃ i ⁵						
72-1	ʔ a						
76-1	w a ⁵						
77-1	n j a ⁵						
78-1	m au ³						
82-1	pʰ j ŋ						
87-1	ŋ ɔ ʔ ⁵						
93-1	l a m ⁵						
94-1	m j a̰						
100-1	s w n ⁵						
116-1	l u ³						
119-1	w a m ³						
124-1	pʰ j a ³						
136-1	l ṵ ḭ						
137-1	kʰ j au j						
144-1	s a t ʔ						
145-1	d u ŋ ⁵						
146-1	m au ³¹						
150-1	g j ɔ ʔ ³						
154-1	m j i						
165-1	kʰ j n ⁵						
166-1	pʰ j ɔ ³						
169-1	k j a̰ ŋ ³						
170-1	b j ɔ ⁵						
171-1	j a ŋ ³						
174-1	l a̰ m ³						
181-1	m j j ʔ ⁵						
193-1	b a ⁵						
205-1	n a t						
206-1	m w i						
212-1	tʃʰ ɔ ʔ ³						
214-1	l u m ³						
217-1	w w ³						
224-1	n j w ḭ ⁵						
228-1	b au ³						
238-1	j au ⁵						
241-1	ʃ a ⁵						
246-1	dʒ j ə ³						
256-1	ʔ a						
257-1	pʰ u ³						
272-1	m j ⁵						
273-1	ʔ a ³						
274-1	m a ³						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁵						
294-1	ʔ u ⁵						
301-1	j ɔ ʔ ⁵						
306-1	kʰ j ɔ pʰ ³						
307-1	ŋ a p ³						
321-1	dʒ a ŋ ⁵						
331-1	m j j ³						
332-1	l a̰ m ³						
335-1	g j ɔ ³						
336-1	n j m ³						
340-1	ŋ au ³¹						
342-1	m j w ḭ ³						
360-1	dʒ w pʰ ⁵						
376-1	s j ³						
389-1	n ə k ʔ						
395-1	n u ³						
401-1	ʃ ei ⁵						
404-1	d z u ŋ ³						
408-1	d ɔ ³						
409-1	l ɔ ³						
413-1	d w n ŋ						
421-1	n j ṵ k ³						
425-1	b j ³						
430-1	tʃʰ j ⁵						
442-1	d a ⁵						
447-1	dʒ u ŋ ⁵						
456-1	g ɔ ⁵						
458-1	s ɔ						
469-1	kʰ au ⁵						
470-1	d a ʔ ³						
475-1	ŋ a ⁵						
477-1	n j a t ³						
478-1	ʃ j t ³						
480-1	g au ⁵						
485-1	m j a ³						
495-1	ŋ j ³						
499-1	m j a̰ ŋ						
500-1	n j ə n						
501-1	dʒ w ʔ						
506-1	dʒ a p ³						
507-1	n a ʔ ⁵						
509-1	l j ŋ ⁵						
510-1	b j a ŋ ³						
511-1	l ɔ ʔ ³						
521-1	h au ⁴³						
525-1	n j au ḭ ³						
538-1	tʃʰ w i						
539-1	dʒ j n ⁵						
544-1	k j o ʔ ⁵⁴						
550-1	dʒ ɔ ʔ ³						
562-1	m j u ŋ ³						
568-1	g j ŋ						
2-1	kʰ u ŋ ⁵³						
11-1	s a ŋ ³						
12-1	j ɔ a						
22-1	g u ŋ ³						
28-1	b a ³¹						
29-1	dʒ w ʔ ⁵						
30-1	w a ŋ ³						
35-1	l a ŋ ³¹						
38-1	dʒ u ŋ						
42-1	pʰ ə ḭ ⁵						
46-1	tʃʰ ṵ						
52-1	d ɔ ʔ ³						
55-1	b a m ⁵						
69-1	x a ʔ ⁵⁴						
79-1	g a m m						
83-1	tʃʰ au ³						
86-1	j j ³¹						
89-1	s ai ŋ ³						
90-1	pʰ ɔ̰ ʔ						
91-1	ʔ w n ³						
92-1	kʰ ɛ ⁵						
106-1	k u ʔ ³¹						
120-1	tsʰ a ḭ						
125-1	g a ɛ						
148-1	d a ŋ ³						
173-1	pʰ ɛ t						
179-1	ʔ j ⁵						
186-1	ŋ ə ⁵						
187-1	l a ŋ ⁵						
197-1	n a t ʔ						
209-1	kʰ u ŋ						
210-1	w w m ³						
211-1	d au ⁵						
213-1	n a k ³						
215-1	tsʰ w t ³						
220-1	dʒ u ŋ ³						
237-1	ʃ a̰ ʔ						
239-1	n a m ³						
242-1	tsʰ u ŋ						
248-1	kʰ j ³¹						
255-1	b j w						
271-1	tʃʰ w i						
275-1	n j ŋ ⁵						
277-1	tʃʰ ai ³						
295-1	kʰ u ʔ ⁵⁴						
302-1	tsʰ ɔ ³						
309-1	l ɔ ʔ ⁵						
312-1	ʔ au ⁵						
313-1	m a ṵ ⁵						
314-1	tsʰ j m ³						
