COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
15			g w ɛ m ³			k r w iː	g u m ⁵³
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
151	b ɛ ³		b ə ³			b a	
102	l a ³		l a ²				
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
386	s w a n ³		s oe ³				
441	x j ɔ ⁵						h ɔ ⁵³
377	t ɔ̰ ⁴⁵		d ɔ ³⁴	t o̰ ʔ ⁵			t ɔ̰ ⁵⁴
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
9	dʒ w e ⁴⁵			tʃʰ e ⁴³			
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
411			d ø m ³¹	d a m ³			d au
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
84	tʃʰ a ³		tʃʰ a ⁵⁴				
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
99	h u ⁵		h ø ⁵	h au ³			h u ³
129					kʰ w e ⁵⁵		kʰ w i ³²
317	m ɔ t ⁴²		m oi ʔ ³				
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
479					j ɔ ŋ ⁵⁵	h r a ts	
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
49	h w i ⁵		h ḛ i ⁴²				h w i ³
364				dʒ au ²		tsʰ w i	
61				tʰ a ⁴		t aːu	
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
147			ʔ a ³			ʔ ə	
288	b ai ʔ ⁴¹					p au k	
108				d z o ³¹			d z a ŋ ³¹
504	g j i ⁵		g i ⁴				g i ⁴³
383			ʔ a ²				ʔ a ²
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
168	b a p ³¹		b ai t ³²	b e ʔ ²¹		p a k	
433			j ø k ³			r w i k	
483					h e ŋ ⁵⁵		h i ŋ ⁴⁵
304				k a̰ ŋ ³²		kʰ a ɲ	
572	d j e ³			d au ⁵¹			
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
452				m i ⁴			m i ³
67	n j ɛ t ³²				m j ai ʔ ³¹	m r a ts	m ɪ t ⁴³
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
299		p ṵ ⁵²		b au ²			b u ³¹
534				n o ʔ ³⁴	ɲ o ⁵⁵		
368				h o k ⁵⁴		h a ts	
59			g j ɛ m ⁵³	dʒ a m ⁴			
318			d z ɔ ³				dʒ ɔ ⁵³
111			k o̰ k ⁵⁴		k o ʔ ⁵⁵		
311			b ai n ⁴	p ḛ n ²			
573	h a ŋ k ⁵⁴	kʰ a k ³	h a ŋ ⁴				
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
541			pʰ j ə k ⁵³	j a k ³		p r a ɲˀ	pʰ j ɪ k ⁵
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
207	j u k ⁴³		g j ɛ t ⁴			r i t	
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
434						t w i k	tʰ w i ⁵³
268	pʰ ɔ ʔ ³¹			pʰ o ³			
497						t u t	d ɔ t ⁵⁴
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
180	l ɔ m ⁵³	l a m ⁵²	l ø̃ m ⁵¹				l ṵ m ³¹
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
32	t ḭ ³²	p i ³	b i ³²				
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
508	b u ³¹		b ɔ ⁴			p a k	
387		ŋ w ɛ̰ ʔ		ŋ ḭ ʔ ⁵			ŋ a̰ p ⁵⁴
221	g w e ³		g w e ⁵³				
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
385				n a ⁵²		ŋ a mˀ	
118				m j a ŋ ³²			m ɔ ³
60	kʰ j a m ⁴¹		kʰ au ³²				
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
382	d a p ³¹			d e ³²			
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
486	ʃ ɔ ³⁵		ʃ ɔ ʔ ⁵³				
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
