COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m i ³						
4-1	l a̰u ⁵						
18-1	n j ɔ̰ ŋ ⁵						
19-1	n j ʔ						
44-1	l ɔ ʔ ⁴³						
50-1	l a ŋ ŋ						
62-1	s i ʔ ³						
70-1	b a n ³¹						
75-1	n j ṵ ʔ ³						
97-1	tʃʰ a ŋ ³						
112-1	tsʰ i ⁵						
122-1	n j ṵ k ⁵³						
127-1	kʰ j i ³						
132-1	w ɔ ʔ ³¹						
133-1	n i ³						
135-1	n i ⁵						
142-1	d z i ³						
143-1	ŋ a ʔ ³¹						
149-1	j u ⁵						
152-1	ŋ a ³						
157-1	d u ⁵						
183-1	j u ⁵						
184-1	n i ʔ ʔ						
185-1	tsʰ a m ³						
189-1	n j ṵ ʔ ³¹						
192-1	n j ³ ³						
195-1	n a ³						
200-1	dʒ a n						
216-1	s a ŋ ⁵						
218-1	l ɔ k ³						
225-1	s i ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s a ʔ ³						
253-1	m j n						
270-1	m i ³						
278-1	m j ŋ ³						
279-1	j ɔ ⁵						
285-1	j a m m						
308-1	d j i ³						
322-1	m i ³						
325-1	kʰ au ³						
337-1	n j ɛ ŋ						
341-1	d z ɔ ⁵						
347-1	ʃ i ʔ ⁴³						
362-1	j i ⁵						
391-1	j u p ³						
394-1	m ɔ ʔ ⁴³						
397-1	tʃʰ i ⁵						
443-1	n j ṵ p ³						
460-1	s a t ⁴²						
463-1	j i i						
464-1	j u ŋ ³						
473-1	s a m ³						
476-1	kʰ j ṵ k ⁵³						
481-1	tsʰ a ³						
494-1	dʒ j ³						
496-1	l j ɛ ḭ						
516-1	w i ³						
522-1	n u ʔ ⁴³						
523-1	n j ṵ ɔ̰						
524-1	n i ʔ						
540-1	kʰ j ⁴³						
3-1	b ai ʔ ³						
6-1	g j ŋ						
7-1	d a m m						
20-1	n a p ⁴²						
51-1	ŋ a m ³						
64-1	g au ŋ ŋ						
65-1	kʰ u k ⁴²						
66-1	d z ³ ⁵						
71-1	ʃ i ⁵						
72-1	ʔ a ŋ						
76-1	j ɔ ⁵						
77-1	m j t ⁵						
78-1	m j ⁵						
82-1	pʰ u ŋ ⁵						
87-1	ŋ u ʔ						
93-1	l a m ³						
94-1	m j ei						
100-1	s a n n						
116-1	l ɔ ³						
119-1	w a m ³						
124-1	d j ṵ ⁵						
136-1	l i ³						
137-1	kʰ j u ⁵ ³						
144-1	s o t ⁴³						
145-1	d u ŋ ³						
146-1	m a̰u ʔ						
150-1	j j ɔ p ³						
154-1	m j ɔ̰ ⁵						
165-1	kʰ j n m						
166-1	d j ʔ ⁵						
169-1	g j a̰ ŋ ³						
170-1	d j u ⁵						
171-1	j a ŋ ³						
174-1	l a m ³						
181-1	n j ṵ ʔ ⁴³						
193-1	b a ³						
205-1	n a t ⁵						
206-1	m j ʔ ⁵³						
212-1	tʃʰ ɔ ʔ ⁴³						
214-1	l ɔ m ³						
217-1	j u ⁵						
224-1	n j i ⁵						
228-1	b au ʔ						
238-1	j au ⁵						
241-1	ʃ i ⁵						
246-1	kʰ j ɛ ³						
256-1	ʔ u ³						
257-1	pʰ ə ʔ						
272-1	m i ⁵						
273-1	j a ⁵						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁵						
294-1	j u ⁵						
301-1	j u ʔ ⁴³						
306-1	kʰ j ṵ p ⁴²						
307-1	j a̰ p ⁴²						
321-1	tʰ a ŋ ³¹						
331-1	n j ṵ ³						
332-1	l a̰ m ³						
335-1	g j ɔ ŋ						
336-1	n a m ³¹						
340-1	b au ⁵						
342-1	n j ṵ ⁵						
360-1	tʃʰ a ʔ ³						
376-1	s a a						
389-1	n j ʔ ³¹						
395-1	n i ʔ						
401-1	dʒ i ³¹						
404-1	d z u ŋ ³						
408-1	d u ³						
409-1	l u ʔ						
413-1	d w n n						
421-1	n j ṵ k ³²						
425-1	d j ei						
430-1	tʃʰ i ³						
442-1	d u ⁵						
447-1	tʰ a ŋ ⁵						
456-1	g u ³¹						
458-1	ʃ i ³						
469-1	kʰ au ⁵						
470-1	d a p						
475-1	ŋ a ³						
477-1	n j t ʔ ⁵⁴						
478-1	dʒ a t ⁵³						
480-1	g au ⁵						
485-1	n j ṵ ŋ						
495-1	ŋ j ³¹						
499-1	n j ɛ̰ ŋ ³						
500-1	n j w m m						
501-1	tʰ ə ʔ						
506-1	d a p ⁴²						
507-1	n a ʔ ⁴³						
509-1	l j ŋ ⁵						
510-1	b j ɛ ŋ ⁵						
511-1	l u k ⁴³						
521-1	h j ɔ̰ ³						
525-1	n j ṵ ⁵ ³						
538-1	tʃʰ w ⁵ ³						
539-1	dʒ j n ḭ						
544-1	g j ṵ ʔ						
550-1	tʰ a ʔ ⁴³						
562-1	n j ṵ ŋ ³						
568-1	g u ³¹ ⁵						
2-1	kʰ u ŋ ³²						
11-1	s a ŋ ³						
12-1	j ɔ ³						
22-1	g u ŋ						
28-1	b a ʔ						
29-1	tʰ a ʔ						
30-1	w a ŋ ³						
35-1	l a ŋ ³						
38-1	d i ⁵						
42-1	pʰ ə ⁵						
46-1	tʃʰ i ³						
52-1	t ɔ ʔ ⁴²						
55-1	b a m ⁵³						
69-1	h ɔ ʔ ⁵³						
79-1	g j m m						
83-1	tʃʰ w ⁵						
86-1	j j ³¹						
89-1	s a ŋ ³						
90-1	pʰ ɔ ʔ ⁴²						
91-1	ʔ a n ³						
92-1	kʰ j t						
106-1	g u ʔ ⁴³						
120-1	tʃʰ a ³						
125-1	g j ⁵ ³²						
148-1	d a ŋ ³						
173-1	pʰ ə t ⁵⁴						
179-1	ʔ u k						
186-1	ŋ a t						
187-1	l a ŋ ³						
197-1	n a t ³¹						
209-1	kʰ j ŋ ŋ						
210-1	w i m m						
211-1	d au ⁵						
213-1	n u ɔ̰ ʔ						
215-1	d w ʔ t						
220-1	tʰ a ŋ ³						
237-1	dʒ i ³¹						
239-1	n a m ³						
242-1	tsʰ a ³						
248-1	kʰ j ɨ						
255-1	b j ³ ³¹						
271-1	tʃʰ w ⁵						
275-1	n i ŋ						
277-1	tʃʰ a ŋ ³						
295-1	kʰ u ʔ ⁵³						
302-1	tsʰ au ³ m						
309-1	l u k ³¹						
312-1	j au ⁵						
313-1	m a ʔ ⁵						
314-1	tsʰ a m ³						
315-1	tʃʰ a ŋ						
330-1	l ə ³						
333-1	ʃ j m ³						
338-1	n j ɔ̰ k ⁴²						
346-1	ʃ i t ³¹						
348-1	j ɛ t ³¹						
353-1	d z au ʔ						
356-1	h a m ⁵						
357-1	s i ʔ ⁴²						
358-1	ʃ i ³						
361-1	j u k ⁴³						
378-1	n j ³¹						
379-1	kʰ j n ⁵						
388-1	g j ṵ k ³⁵						
390-1	j u ⁵						
398-1	j j ⁵						
399-1	g j n ⁵						
400-1	n a n ⁵						
403-1	d j ṵ ⁵						
405-1	j j p ⁴²						
