COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
519	h ai ³		h ɛ ³		h ai ŋ ⁵⁵		
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
99	h u ⁵		h ø ⁵	h au ³			h u ³
576						h m aː	h a ⁵
497						t u t	d ɔ t ⁵⁴
534				n o ʔ ³⁴	ɲ o ⁵⁵		
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
59			g j ɛ m ⁵³	dʒ a m ⁴			
121	l ai ³⁴		l a ³			h lʷ a	l ə ³
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
422				w a ⁵⁴			w a ŋ ³¹
571			m ɔ ²¹			h m a	
194	l ɔ t ⁴³		l oi ʔ ³²				
572	d j e ³			d au ⁵¹			
111			k o̰ k ⁵⁴		k o ʔ ⁵⁵		
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
304				k a̰ ŋ ³²		kʰ a ɲ	
554	dʒ ṵ a̰ t ⁵⁴		dʒ w e ʔ ⁵³				
129					kʰ w e ⁵⁵		kʰ w i ³²
178						k au k	g ɔ k ⁴
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
131	ŋ a t ³¹		ŋ ai t ³	n a ³²			ŋ a t ³²
68		k i ⁵²	g i ²	g i ²			
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
290	dʒ ei ³¹		g e ⁵	g i t ³			g i ⁴³
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
416	d ɨu ⁴³						d u n ⁵³
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
479					j ɔ ŋ ⁵⁵	h r a ts	
369			d w ɛ m ³²	d u k ⁵	tʰ u ³¹		t a̰u ³¹
117				kʰ a ²	k ə	k j aː	
293						pʰ j a	pʰ j ɔ ⁵³
297				pʰ o ʔ ⁴			pʰ ə ³
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
318			d z ɔ ³				dʒ ɔ ⁵³
175					p j a ⁵⁵	p r a	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
159	n j ɔ̰ ⁴²		m j ɛ ³				m j a̰ ⁴
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
555			j o ŋ ³	j æu ŋ ⁴		l j a ɲ	ɹ a ³
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
364				dʒ au ²		tsʰ w i	
382	d a p ³¹			d e ³²			
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
296	m i ³¹		m ḛ ḭ ⁵¹	m ai ³²			
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
385				n a ⁵²		ŋ a mˀ	
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
288	b ai ʔ ⁴¹					p au k	
316	k j ḛ ḭ ³		g e ³¹			k j a ɲ	g i ⁵³
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
162			j ɛ m ³			ʔ i m	
370			d e ʔ ³²	d a ⁴³			
305	kʰ j a ʔ ⁵³		kʰ j a ʔ ⁵³				kʰ a p ³²
201					s ɛ	s w aː	
85						h b i n	pʰ ɛ n ³
504	g j i ⁵		g i ⁴				g i ⁴³
412	t a̰u ⁵			t o̰ k ⁵⁴			
317	m ɔ t ⁴²		m oi ʔ ³				
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
167	n ə ³		n ə ³²	n ə ²			
299		p ṵ ⁵²		b au ²			b u ³¹
549	dʒ a m ³		dʒ æ m ⁵⁴				
155			dʒ ɛ ⁵				d z u ŋ ³
26		m a ²³		m ɔ ³⁵			m a ³
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
156	m a n ³¹				m i ³¹	m iˀ	
84	tʃʰ a ³		tʃʰ a ⁵⁴				
108				d z o ³¹			d z a ŋ ³¹
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
250					sʰ i ³¹	s eː	ʃ i ⁵³
574			ŋ o̰i ³¹	ŋ a t ³²			
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
354	dʒ ei ³		dʒ e ⁴³				
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
