COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m a̰u ³¹						
4-1	l ə ⁵						
18-1	m j j ⁴³						
19-1	n j ³¹						
44-1	l u ʔ ⁵						
50-1	s a ŋ ⁴²						
62-1	s a k ⁵						
70-1	b a n ³¹						
75-1	m j ɔ ʔ ³						
97-1	tʃʰ a ŋ ⁵						
112-1	tsʰ ɔ ⁵						
122-1	m j u k ³						
127-1	kʰ w i ⁵						
132-1	w a ʔ ³¹						
133-1	n au ⁵						
135-1	n a̰u ⁵						
142-1	d z i ⁴²						
143-1	ŋ ɔ̰ ʔ ³¹						
149-1	j u ⁵						
152-1	ŋ ɔ t						
157-1	b ɔ ⁵						
183-1	t u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m						
189-1	m j ɔ ʔ ³¹						
192-1	n ə ³						
195-1	n a ⁴³						
200-1	k a t ³						
216-1	s a ŋ ⁵						
218-1	l ɔ ʔ ³¹						
225-1	s a ŋ ⁵						
235-1	kʰ j ⁴²						
244-1	s w i ⁵						
253-1	m ei ³						
270-1	m ei ⁴²						
278-1	m j ŋ ŋ						
279-1	w a ⁵						
285-1	j a̰ m ³						
308-1	pʰ j a ⁵						
322-1	m j ⁵						
325-1	kʰ a̰u ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ						
347-1	ʃ u k ⁵						
362-1	j i ³¹						
391-1	j au b ⁵						
394-1	m ɔ ʔ ³¹						
397-1	tʃʰ ei ⁵						
443-1	n j ə b ⁴²						
460-1	s a t ⁴²						
463-1	w ə ³¹						
464-1	ʔ u ŋ ³						
473-1	s u m ⁵						
476-1	kʰ j u k ⁴²						
481-1	tsʰ a ⁴³						
494-1	k j ⁵						
496-1	h j ŋ ŋ ³						
516-1	w a ³						
522-1	n ɔ ʔ ³¹						
523-1	pʰ j au ³						
524-1	n a ³¹						
540-1	kʰ ɔ ⁵						
3-1	b w ⁵ ³						
6-1	k a̰ ³¹						
7-1	dʒ ə m ³¹						
20-1	n a p ³¹						
51-1	ŋ a n ³						
64-1	g ɔ ŋ ³¹						
65-1	kʰ u k ⁴²						
66-1	d z u						
71-1	ʃ i ⁵						
72-1	ʔ a ⁵						
76-1	w ɔ ⁴²						
77-1	m j k k ⁵						
78-1	m a̰u ³ ⁵						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ʔ						
93-1	l a m ³¹						
94-1	m j ʔ ⁵						
100-1	s w n ³¹						
116-1	l a ⁵						
119-1	w a m ³¹						
124-1	b j u ³¹						
136-1	l j i						
137-1	kʰ j au ʔ ³¹						
144-1	s w t ⁵⁴						
145-1	d u ŋ ³						
146-1	m a̰u ʔ						
150-1	j j a ʔ ³¹						
154-1	m j n ³¹						
165-1	kʰ j a t						
166-1	pʰ j ɔ ³¹						
169-1	k j a̰ ŋ ³¹						
170-1	b j ɔ ⁴²						
171-1	j a ŋ ⁵						
174-1	l a n ⁴²						
181-1	m j ɔ ʔ ⁵						
193-1	b a ³¹						
205-1	n w t ⁵⁴						
206-1	m w ɛ ⁴²						
212-1	tʃʰ ɔ ʔ ⁵⁴						
214-1	l u m ³						
217-1	a̰ u ⁴³						
224-1	n j ə ʔ ⁵						
228-1	b u ŋ						
238-1	j au ³						
241-1	ʃ ɔ ³¹						
246-1	k j a ³						
256-1	ʔ a t						
257-1	pʰ j ʔ						
272-1	m ɔ ⁵						
273-1	ʔ a d						
274-1	m a ŋ						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁴²						
294-1	t u ⁵						
301-1	j ɔ ʔ ³¹						
306-1	kʰ j a p ⁵⁴						
307-1	ŋ a̰ p ⁴²						
321-1	tʰ a ŋ ⁵						
331-1	m j ɔ ⁵						
332-1	l a̰ m ³						
335-1	g j ɔ ³¹						
336-1	n a m ³¹						
340-1	ŋ a̰u ³¹						
342-1	m j u ŋ ³						
360-1	dʒ w p ³¹						
376-1	s a ³¹						
389-1	n a̰ k ⁴²						
