ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	JiarongSouthernSandong	ⁿd j eu ¹	ⁿd j eu ¹	1
2	JiuqianSouthernSandong	d əu ¹	d - əu ¹	1
3	Pandong	d j əu ¹	d j əu ¹	1
4	RenliEasternSandong	ⁿd j u ¹	ⁿd j u ¹	1
5	SanjiangEasternSandong	ⁿd j u ¹	ⁿd j u ¹	1
6	ShuigenCentralSandong	d j u ¹	d j u ¹	1
7	ShuiweiSouthernSandong	d j u ¹	d j u ¹	1
8	ShuiyaoSouthernSandong	ⁿd j u ¹	ⁿd j u ¹	1
9	TangnianYangAn	ⁿd j u ¹	ⁿd j u ¹	1
10	TangzhouWesternSandong	d j u ¹	d j u ¹	1
11	TingpaiWesternSandong	d j au ¹	d j au ¹	1
12	ZhongheCentralSandong	d j eu ¹	d j eu ¹	1
13	JiuqianSouthernSandong	ȶ ə n ¹	ȶ ə n ¹	2
14	ShuigenCentralSandong	ȶ i n ¹	ȶ i n ¹	2
15	ShuiweiSouthernSandong	ȶ ə n ¹	ȶ ə n ¹	2
16	TangzhouWesternSandong	ȶ ə n ¹	ȶ ə n ¹	2
17	TingpaiWesternSandong	ȶ a n ¹	ȶ a n ¹	2
18	ZhongheCentralSandong	ȶ ə n ¹	ȶ ə n ¹	2
19	AntangWesternSandong	ȶ ə n ¹	ȶ ə n ¹	21
20	DujiangEasternSandong	ȶ ə n ¹	ȶ ə n ¹	21
21	JiarongSouthernSandong	ȶ i n ¹	ȶ i n ¹	21
22	JiuqianSouthernSandong	ȶ ə n ¹	ȶ ə n ¹	21
23	ShuigenCentralSandong	ȶ i n ¹	ȶ i n ¹	21
24	TangzhouWesternSandong	ȶ ə n ¹	ȶ ə n ¹	21
25	TingpaiWesternSandong	ȶ a n ¹	ȶ a n ¹	21
26	ZhongheCentralSandong	ȶ ə n ¹	ȶ ə n ¹	21
27	JiaoliPandong	d aːu ¹	d aːu ¹	23
28	ShuiweiSouthernSandong	t aːu ¹	t aːu ¹	23
29	AntangWesternSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
30	BanliangYangAn	j aːi ¹	- j aːi ¹	50
31	DujiangEasternSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
32	JiaoliPandong	j aːi ¹	- j aːi ¹	50
33	JiuqianSouthernSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
34	Pandong	j aːi ¹	- j aːi ¹	50
35	RenliEasternSandong	j aːi ¹	- j aːi ¹	50
36	SanjiangEasternSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
37	ShuigenCentralSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
38	ShuiweiSouthernSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
39	ShuiyaoSouthernSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
40	TangnianYangAn	j aːi ¹	- j aːi ¹	50
41	TangzhouWesternSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
42	TingpaiWesternSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
43	ZhongheCentralSandong	ʔ j aːi ¹	ʔ j aːi ¹	50
44	BanliangYangAn	ŋ a m ¹	ŋ a m ¹	67
45	DujiangEasternSandong	ŋ a m ¹	ŋ a m ¹	67
46	JiaoliPandong	ŋ a m ¹	ŋ a m ¹	67
47	JiuqianSouthernSandong	ŋ a m ¹	ŋ a m ¹	67
48	RenliEasternSandong	ŋ a m ¹	ŋ a m ¹	67
49	SanjiangEasternSandong	ŋ a m ¹	ŋ a m ¹	67
50	ShuigenCentralSandong	ŋ a m ¹	ŋ a m ¹	67
51	TangnianYangAn	ŋ a m ¹	ŋ a m ¹	67
52	TangzhouWesternSandong	ŋ a m ¹	ŋ a m ¹	67
53	ZhongheCentralSandong	ŋ a m ¹	ŋ a m ¹	67
54	JiarongSouthernSandong	q a ¹	q a ¹	68
55	ShuiyaoSouthernSandong	q a ¹	q a ¹	68
56	JiarongSouthernSandong	ȶ u ¹	ȶ u ¹	69
57	Pandong	ȶ u ¹	ȶ u ¹	69
58	ShuiweiSouthernSandong	ȶ u ¹	ȶ u ¹	69
59	ShuiyaoSouthernSandong	ȶ u ¹	ȶ u ¹	69
60	TingpaiWesternSandong	ȶ u ¹	ȶ u ¹	69
61	Pandong	q u m ¹	q u m ¹	70
62	ShuiweiSouthernSandong	q a m ¹	q a m ¹	70
63	AntangWesternSandong	k a ¹	k a ¹	89
64	BanliangYangAn	k a ¹	k a ¹	89
65	DujiangEasternSandong	k a ¹	k a ¹	89
66	JiaoliPandong	k a ¹	k a ¹	89
67	JiarongSouthernSandong	k a ¹	k a ¹	89
68	JiuqianSouthernSandong	k a ¹	k a ¹	89
69	Pandong	k a ¹	k a ¹	89
70	RenliEasternSandong	k a ¹	k a ¹	89
71	SanjiangEasternSandong	k a ¹	k a ¹	89
72	ShuigenCentralSandong	k a ¹	k a ¹	89
73	ShuiweiSouthernSandong	k a ¹	k a ¹	89
74	TangnianYangAn	k a ¹	k a ¹	89
75	TangzhouWesternSandong	k a ¹	k a ¹	89
76	TingpaiWesternSandong	k a ¹	k a ¹	89
77	ZhongheCentralSandong	k a ¹	k a ¹	89
78	AntangWesternSandong	k a m ¹	k a m ¹	106
79	DujiangEasternSandong	k a m ¹	k a m ¹	106
80	JiaoliPandong	k a m ¹	k a m ¹	106
81	JiuqianSouthernSandong	k a m ¹	k a m ¹	106
82	RenliEasternSandong	k a m ¹	k a m ¹	106
83	SanjiangEasternSandong	k a m ¹	k a m ¹	106
84	ShuigenCentralSandong	k a m ¹	k a m ¹	106
85	ShuiweiSouthernSandong	k a m ¹	k a m ¹	106
86	TingpaiWesternSandong	k a m ¹	k a m ¹	106
87	ZhongheCentralSandong	k a m ¹	k a m ¹	106
88	TangnianYangAn	t u ŋ ¹	t u ŋ ¹	108
89	TangzhouWesternSandong	t u ŋ ¹	t u ŋ ¹	108
90	AntangWesternSandong	m j u ¹	m j u ¹	120
91	BanliangYangAn	m j u ¹	m j u ¹	120
92	DujiangEasternSandong	m j u ¹	m j u ¹	120
93	JiaoliPandong	m j u ¹	m j u ¹	120
94	JiuqianSouthernSandong	ˀm j u ¹	ˀm j u ¹	120
95	Pandong	m j u ¹	m j u ¹	120
96	RenliEasternSandong	m j u ¹	m j u ¹	120
97	SanjiangEasternSandong	m j u ¹	m j u ¹	120
98	ShuigenCentralSandong	m j u ¹	m j u ¹	120
99	ShuiweiSouthernSandong	ˀm j u ¹	ˀm j u ¹	120
100	ShuiyaoSouthernSandong	ˀm j u ¹	ˀm j u ¹	120
101	TangnianYangAn	m j u ¹	m j u ¹	120
102	TangzhouWesternSandong	m j u ¹	m j u ¹	120
103	TingpaiWesternSandong	m j u ¹	m j u ¹	120
104	ZhongheCentralSandong	m j u ¹	m j u ¹	120
105	AntangWesternSandong	l j eu ¹	l j eu ¹	136
106	DujiangEasternSandong	l j eu ¹	l j eu ¹	136
107	JiaoliPandong	l j u ¹	l j u ¹	136
108	Pandong	l j əu ¹	l j əu ¹	136
109	RenliEasternSandong	l j eu ¹	l j eu ¹	136
110	SanjiangEasternSandong	l j eu ¹	l j eu ¹	136
111	ShuigenCentralSandong	l j eu ¹	l j eu ¹	136
112	TangzhouWesternSandong	l j eu ¹	l j eu ¹	136
113	TingpaiWesternSandong	l j eu ¹	l j eu ¹	136
114	ZhongheCentralSandong	l j eu ¹	l j eu ¹	136
115	BanliangYangAn	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
116	JiarongSouthernSandong	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
117	JiuqianSouthernSandong	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
118	ShuiweiSouthernSandong	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
119	ShuiyaoSouthernSandong	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
120	TangnianYangAn	ɣ aː ŋ ¹	ɣ aː ŋ ¹	137
121	AntangWesternSandong	s ui ¹	s ui ¹	153
122	BanliangYangAn	s ui ¹	s ui ¹	153
123	DujiangEasternSandong	s ui ¹	s ui ¹	153
124	JiaoliPandong	s ui ¹	s ui ¹	153
125	JiuqianSouthernSandong	s ui ¹	s ui ¹	153
126	Pandong	s ui ¹	s ui ¹	153
127	RenliEasternSandong	s ui ¹	s ui ¹	153
128	SanjiangEasternSandong	s ui ¹	s ui ¹	153
129	ShuigenCentralSandong	s ui ¹	s ui ¹	153
130	ShuiweiSouthernSandong	s ui ¹	s ui ¹	153
131	ShuiyaoSouthernSandong	s ui ¹	s ui ¹	153
132	TangnianYangAn	s ui ¹	s ui ¹	153
133	TangzhouWesternSandong	s ui ¹	s ui ¹	153
134	TingpaiWesternSandong	s ui ¹	s ui ¹	153
135	ZhongheCentralSandong	s ui ¹	s ui ¹	153
136	JiaoliPandong	m j u ¹	m j u ¹	169
137	JiuqianSouthernSandong	ˀm j u ¹	ˀm j u ¹	169
138	ShuiweiSouthernSandong	ˀm j u ¹	ˀm j u ¹	169
139	ShuiyaoSouthernSandong	ˀm j u ¹	ˀm j u ¹	169
140	TangnianYangAn	m j u ¹	m j u ¹	169
141	RenliEasternSandong	k a ¹	k a ¹	172
142	SanjiangEasternSandong	k a ¹	k a ¹	172
143	RenliEasternSandong	p aː ŋ ¹	p aː ŋ ¹	173
144	SanjiangEasternSandong	p aː ŋ ¹	p aː ŋ ¹	173
145	ShuigenCentralSandong	j aːu ¹	j aːu ¹	174
146	ShuiweiSouthernSandong	j aːu ¹	j aːu ¹	174
147	TangnianYangAn	j aːu ¹	j aːu ¹	174
148	TangzhouWesternSandong	j aːu ¹	j aːu ¹	174
149	AntangWesternSandong	t j a ŋ ¹	t j a ŋ ¹	186
150	BanliangYangAn	t j a ŋ ¹	t j a ŋ ¹	186
151	DujiangEasternSandong	t j a ŋ ¹	t j a ŋ ¹	186
152	JiaoliPandong	t j a ŋ ¹	t j a ŋ ¹	186
153	JiarongSouthernSandong	t j a ŋ ¹	t j a ŋ ¹	186
154	JiuqianSouthernSandong	t j a ŋ ¹	t j a ŋ ¹	186
155	RenliEasternSandong	t j a ŋ ¹	t j a ŋ ¹	186
156	SanjiangEasternSandong	t j a ŋ ¹	t j a ŋ ¹	186
157	ShuigenCentralSandong	t j a ŋ ¹	t j a ŋ ¹	186
158	ShuiweiSouthernSandong	t j a ŋ ¹	t j a ŋ ¹	186
159	ShuiyaoSouthernSandong	t j a ŋ ¹	t j a ŋ ¹	186
160	TangnianYangAn	t j a ŋ ¹	t j a ŋ ¹	186
161	TangzhouWesternSandong	t j a ŋ ¹	t j a ŋ ¹	186
162	TingpaiWesternSandong	t j a ŋ ¹	t j a ŋ ¹	186
163	ZhongheCentralSandong	t j a ŋ ¹	t j a ŋ ¹	186
164	Pandong	ⁿd ai ¹	ⁿd ai ¹	204
165	TangzhouWesternSandong	ˀd aːi ¹	ˀd aːi ¹	204
166	ZhongheCentralSandong	ˀd aːi ¹	ˀd aːi ¹	204
167	AntangWesternSandong	t i ¹	t - i ¹	224
168	BanliangYangAn	t i ¹	t - i ¹	224
169	DujiangEasternSandong	t i ¹	t - i ¹	224
170	JiaoliPandong	t i ¹	t - i ¹	224
171	JiarongSouthernSandong	t ə ¹	t - ə ¹	224
172	JiuqianSouthernSandong	t ə ¹	t - ə ¹	224
173	Pandong	t i ¹	t - i ¹	224
174	RenliEasternSandong	t i ¹	t - i ¹	224
175	SanjiangEasternSandong	t i ¹	t - i ¹	224
176	ShuigenCentralSandong	t i ¹	t - i ¹	224
177	ShuiweiSouthernSandong	t i ¹	t - i ¹	224
178	ShuiyaoSouthernSandong	ⁿd j eu ¹	ⁿd j eu ¹	224
179	TangnianYangAn	t i ¹	t - i ¹	224
180	TangzhouWesternSandong	t i ¹	t - i ¹	224
181	ZhongheCentralSandong	t i ¹	t - i ¹	224
182	AntangWesternSandong	ȶʰ i ¹	ȶʰ i ¹	225
183	BanliangYangAn	ȶʰ i ¹	ȶʰ i ¹	225
184	TangnianYangAn	ȶʰ i ¹	ȶʰ i ¹	225
185	DujiangEasternSandong	h j a ŋ ¹	h j a ŋ ¹	226
186	TangzhouWesternSandong	ɕ a ŋ ¹	ɕ - a ŋ ¹	226
