COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
3776					t aː ŋ g u			t aː ŋ g a								
1129				o m n o					o m d o							
5655	ɔ z uː	o m dʒ u													o m z u	
1644	ɔ w̃ m	ɔ w							ɔ w							
314							d u g i									d u g u
3638	m	m														
26					b ɛ l i						b e l		b ɛ l u			
197				b ɛ w			b ɛː		b ɛ w							
4340										m ɔ			u m ɔ			
3795						g a b u					g a w					
3135			n a m b a l a					b a l a								
3622				d aː ɣ a	d oː			d o g o				d aː g a				
4811												u dʒ u				u dʒ i
2777				ŋ o									n d o			
2461												dʒ e r e	dʒ e l e			dʒ e l e
5277						d a m					d a m u				d a m	
327	n iː m				i n i	n iː										
5865			g u b a					g u b a								
5375		m aː n i		m aː n a					m aː l a			m a n u g u			m aː n ɛ	
2460						g u b ɛ				g u b u	g u w ɔ					
4008			k ɛ		g eː	k e ŋ g e		g e ŋ								
5640			d eː g a		n ɛː ŋ g a			n e g a			n iː ŋ g a					
5969															s ɔ ŋ	s ɔ j
451													i l i j e			i lː iː
3706						s a ŋ			n i ŋ	n a n				n i ŋ		
334									s a s a j					s a j		s i s aː
858													g e ɲː u		dʒ e ɲ u	
3569	w o	w														
312					b a j̃			b a j̃			b a j					
2379												g u r u	k e r u			
827	k e n d e						k eː n d e									
4695			gʷ i								gʷ iː					
1899						p u n ɛ					p u n i				p u n	p u j
5357	k ɔ n	k ɔ̃ː				k o ŋ g o	k ɔ									
2067					i dː ɛ			i l d ɛ			i d i				i d ɛ	
431				k a m ɲ a												k ɛ m ɲ ɛ
2027			s e		s iː			s i g e								
3924				m a t ĩː					m o t ĩː							
687						j a n d i					j aː n d o				j a n d u	
5847				oː ɲ o					oː n dʒ o			oː ɲ o				o ɲ ɔ
870	ɛ z ɛ													ɛ̃ s a		
1530									p eː r e					p e r e		
4801		d a w							d a g a				d a g i			
5448		p ɔ t ɔ							p ɔ t ɔ		p ɔ r ɔ					
2419	k u j a	k u j ɔ					k i j a									
2881				n ɛ ŋ ɛ								n e ŋ e r e		n i ŋ o		
4721												k a r a	k a l a		g a l a	g a l a
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
5710			p i ŋ g i								p i g i					
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
5044													y			y
5219	k a ŋ							k a n			k a n					
2999						d ɔ g ɛ	d ɔ g ɔ			d o g ɔ					d ɔ g ɔ	
701	m	m	m ɛ													
2863		dʒ i j ɛ				dʒ i j ɛ	dʒ i j ɛ				dʒ ɛ j ɔ					
4865	m	m														
5889				ɲ ɛ n			ŋ					ɲ ɛ				
5450				k a m a								k a m a				k a m a
3358				ɲ aː	ɲ aː		ɲ aː	ɲ aː								
4220	k uː			k ũː					k uː			k ũ		k u		
2819			ŋ aː ŋ aː						a ŋ u		a n a					
414					s o j											s ɔ j
448				n ɛ j̃					n ɛ m			n ɛ		n e ŋ		
4163										tʃ i n aː			t a nː aː		dʒ e ɲ u	
3710													n i m ɛ m		n i m ɛ m	
567				j i n e								ɲ i n e	n i nː ɛ			n i n ɛ
4893														ɛ r a	ɛ r̃ ɛ	
5146						u dʒ u ŋ g o				u d u g o						
5983			w a j a		w a j a			w a j a								
178		k o m b iː	k o b a l i		k o m b o l i					k o b e						
2942				t i r u								t i r i		t i r u		
3637	t eː s u	t eː s i					t eː s iː									
4389										tʃ ɛ b d ɛ					tʃ ɛ b z ɛ	
2353			t o r i					t o r i								
613	m a			m aː					m aː					m a j̃		
3254			d i l i m a		d u l u m a			d a l m a			d u m a					
1137													w oː b u			w o b u
2335	m										m ɔː					
4821	k u	k u		k i					k u			k u				
5464	m ɔː						m ɔː									
5088														b e t e	p i d i m	
982						l e							l u			
652									b i j̃ ɛ			b i j ɛ		b i w		
1945						p i r i					p i r i					
959										a r̃ a					b a r a	
1684			s i w o		s i w o							s i w e		s i w o		
3592										kʷ aː						k u
3319		b uː s a		b u s a m	b u z e				b u s a m							
829		tʃ e l eː							k e l e							
2268						i l ɛ				i l ɛ	e l e				ʔ ə l ɛ	
5848					j a l e			j a l e								
2399						b e m b aː		b iː m b a			b iː m a					
2026	n̩ d ɔ s ɔː	l ɔ s ɔː					l ɔ s ɔ									
600										i d i l u	i dʒ i l i		dʒ oː l u			
5151													n a m			n a m
246									n ɔː						n ɔ	
3851										a b ɛ			a b i j ɛ		ɔ b i j ɛ	a b ɛː
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
5380						k a dʒ a b i							a d u b a			
4783									r a					r u		
5498			k a b a l a		k a b a			k a b a l a								
5018					ɔ n d ɔ			ɔ n d ɔ								
1923					g ɛː n ɛ	g ɔ ŋ ɛ		g iː n a		g e n e						
981						j e g e							j e g e			
4501			d ɛ n dʒ i								n iː n dʒ i					
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
5846	o s o s oː	oː s o														
328		n iː j̃ i									n i j e					
3013			g a					g a								
4011									d ɛ̃ː			d e ŋ u		d e ŋ		d ɛ j̃
5272	t e	t e g e		t e g u					t e g u					t e g u		
929	j	j														
5707	t oː						n̩ d o									
4867				l uː r o								l uː r o				
2619				tʃ i r ɛ						tʃ i l a				tʃ i r a	tʃ e l a	
3161						t a r					dʒ aː l o					
5712					t u n d u		t u n d i		d iː n dʒ i							
309	d i j̃ a w̃	d i j̃ a w													d i j a	
527						t a b uː							t a b u			
874						k o k o						k o g o				
596				s aː m a								s ɔ m u				
2286					u n a			u n a			u n a					
958									k uː			g ɔ				
3624							d ɛː n d ɛ			d ɛ n d ɛ					d e n d aː	
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
3535				k aː					k aː			k ã		k a		
3357			p a n a ŋ g e								ɲ aː ŋ g e					
1727						j ɛ					j o		j ɛ		j ɛ	
1526			s ɛ l i		s a l a											
743			j a b e					j a j e			j a j o					
5082			p i n i		p i n d i						p i dʒ i					
4038			k oː g e		k oː g e											
1184	ɔː r ɔ	ɔː r ɔ								d ɔ r ɔ						
4575							d e ŋ i				d e ŋ i					
5424	k ɔ r ɔ	g ɔ r ɔ					k ɔ r ɔ				ɔ l ɔ		k ɔ l ɔ			
1864			k ɔ g u l ɛ		k ɔ g u l ɛ			k ɔ g u l ɛ				k ɔ g ɔ r ɔ				
2822						dʒ a							d uː			
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
3286					w a l a			w a l a								
3840	m	m						m ɛ								
1863	m	m														
4804						p a l ɛː									b e l e	
5675							k ɛ n dʒ i			ɛ n d ɛ						
2754	ɔ ŋ g ɔ r ɔ	ɔ ŋ g ɔ r ɔ								ɔ n g ɔ						
1171				dʒ ãː								dʒ aː				
3625									d ɛː g ɛ							d i g ɛ
4440	t i			t iː					t iː	t i				t i w		
1918	m	m		m												
1417						kʷ ɛ	k ɔː									k aː
5587					p u r u g e			p u r g u								
936													b ɛː		b i j a	b i
2215			g eː n d e		a n d e			a n d e								
2127			n o l o		n o l o	n a l e		n o l o								
5738										i n dʒ e					i n dʒ u	
2598	j e j	j e j											iː j e			j ɛĩ
3704				k aː n a								k aː n a				k a n aː
5516									l ɛ l ɛ					l e l a		
2030									k u w ɔ			k u w ɔ		k u w ɔ		k u b ɔ
785	m	m														
346			n u n dʒ e		n u ŋ g ɛ											
2046			g e n d e		g i n d o	g e n d e		g e n d o								
4099	b o n d u	b o l u					b o n d i									
3089			j a w		j a w			j a w								
1502				d u n					d u ŋ			d u ŋ u				d u ŋ u
2338										s ɛ		s ɛ̃	s i ɛ		s i j ɛ	
2824						g aː		a g a						k a		
1376			k u l ɛ ŋ			k u l ɛ										
2617	k i j a	tʃ i j a					k i r a									
1433			p o l e		p o l e			p o l e			p o l					
5956	p e m b i						p e m b i									
180							t u m a								t i m e	
3839	n a r̃ i j̃ ɛ						n a r̃ i j̃ ɛ									
5793					ɛ m b ɛ	t e m b oː	t ɛ m b i j	ɛ m b ɛ			s o m b e					
4364							t i ŋ i					t i ŋ ɛ				
224					j aː g a			j a g a			j a g a					
430		k i m dʒ ɛ					k ɛ m dʒ i									
3807	p iː r̃ i				b ãː		p iː								p i l	
4941	ɔ j̃ ɔ	ɔ j̃ ɔ				ɔ j ɛ	ɔ j̃ ɔ								ɔ j̃ ɔ	
615			s i m i					s i m ɛ								
