COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
508	b u ³¹		b ɔ ⁴			p a k	
344				m ø ʔ ⁵⁴	m j e ʔ ³¹	m w a t	m ʊ t ³²
164	dʒ a ŋ ³			dʒ a̰ ³²			dʒ a ŋ ³²
290	dʒ ei ³¹		g e ⁵	g i t ³			g i ⁴³
247			f w e ʔ ⁵³	f a k ⁵			
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
479					j ɔ ŋ ⁵⁵	h r a ts	
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
293						pʰ j a	pʰ j ɔ ⁵³
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
556	n j a p ⁴²		m j æ p ³				
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
263			d z u ⁴	d z o ³²			dʒ ə ³
147			ʔ a ³			ʔ ə	
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
159	n j ɔ̰ ⁴²		m j ɛ ³				m j a̰ ⁴
327	j æu ŋ ⁵					j au ŋ	
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
102	l a ³		l a ²				
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
428				s a t ⁵⁴	ʃ w ai ʔ ³¹	s u t	s ʊ t ⁵⁴
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
151	b ɛ ³		b ə ³			b a	
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
433			j ø k ³			r w i k	
126		n a ʔ ⁵²	n ɔ̃ ʔ ³				ŋ ɔ ³
498	d j u ŋ ³	l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
534				n o ʔ ³⁴	ɲ o ⁵⁵		
318			d z ɔ ³				dʒ ɔ ⁵³
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
63		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
420			m j ũ ³	m j u ŋ ⁵⁴		m j aːu	
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
382	d a p ³¹			d e ³²			
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
422				w a ⁵⁴			w a ŋ ³¹
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
328			d z ə ŋ ⁵¹	ts a̰ ŋ ⁴¹			d z i ŋ ⁵
13	k a n ²			g e n ⁴			g a n ²
26		m a ²³		m ɔ ³⁵			m a ³
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
354	dʒ ei ³		dʒ e ⁴³				
386	s w a n ³		s oe ³				
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
292	tʰ a n ³		tʰ ãɪ ⁵²	tʰ ɪ n ⁴¹			tʃʰ ə ⁴
284				ɣ i t ²		ʔ ə	w i ³
