COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
386	m	m														
5450				k a m a								k a m a				k a m a
4801		d a w							d a g a				d a g i			
3552						i n									i n	
5023											t eː n i		t e nː e			t e n ɛ
833					t e g a								t u g u			
5655	ɔ z uː	o m dʒ u													o m z u	
1613					j ɛ g ɛ		j ɛ g ɛ									
3518					sʷ aː			sʷ aː								
1670					b a lː a			b a g a l a								
982						l e							l u			
3286					w a l a			w a l a								
1475	t o w	t ɔ w					t ɔ ŋ ɔ									
1216													l ɛ		l ɛ	
5956	p e m b i						p e m b i									
963													m ɔ			m ɔ
3924				m a t ĩː					m o t ĩː							
2734	o s u											s uː				
5739												d iː	d iː			d iː
1749						dʒ aː ŋ i									z aː n i	
929	j	j														
1944					tʃ i r e					tʃ i lː iː				tʃ i r u		
388						d u b e					d uː					
5468													d i n ɛ		d i ŋ ɛ	
4695			gʷ i								gʷ iː					
2217						i n					u n				u n	
3752	m	m														
4804						p a l ɛː									b e l e	
2287						i n e							ɛ n ɛ		ʔ ə n ɛ	
4536				b ɛː					b ɛː			b ɛː				
1236	m	m														
1544													j oː			j oː
281					b a ŋ g ũː			p a ŋ̍								
96					j ɛː			j ɛ								
345		k u w o					k u w o									
981						j e g e							j e g e			
1647					n aː g a			nʷ aː g a								
2994	d u w a	d u w ɔ							t i w ɛ							
5360					j ɛː			j ɛː								
5480			ʔ o g a					o g a			aː g a					
5551						d o ŋ g i								d o g u		
1510												n aː				n a
5574												p ɛ r̃ ɛ				p ɛ r̃ ɛ
525					t a dʒ u			t a dʒ i								
3533		m oː									ɔ m ɔ					
4297					r e			r e								
5226				j aː									j a a			
958									k uː			g ɔ				
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
3016							b a r i j ɛ							b a r̃ i		
1456										g a			g a			g a
5448		p ɔ t ɔ							p ɔ t ɔ		p ɔ r ɔ					
4462					s ɔː l i			s ɔː l i								
360	m	m														
5141	u s u	u s u					u s i									
4314	m	m										m ɛː				
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
3070		a j i					a j i									
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
2517					d ɔ ŋ g a							d o g u	t u g o			
4162								s ɛ j̃			s e					
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
1377			k u l ɛ			k u l ɛ										
3178				l u g u r u					l u g u							
2399						b e m b aː		b iː m b a			b iː m a					
1795													j			j
570						s u n dʒ u					s u n dʒ u					
5969															s ɔ ŋ	s ɔ j
4364							t i ŋ i					t i ŋ ɛ				
4117	k e s u	tʃ e s u					k eː s i									
3426			s eː		s eː											
1337				l e m								l e w e				
3180						d u n d ɛ		d u n d ɛ								
3258								j o g o			j o g e					
5479	ɛ j̃	ɛ j̃								ɛ j̃						
1185	n					n										
3721				w a					w a							
414					s o j											s ɔ j
5464	m ɔː						m ɔː									
3179					j ɔ l ɛ						j ɔ l ɔ					
5278							t i ŋ a					t i ŋ ɛ				
2373			k ɔ dʒ i					k ɔ dʒ i								
328		n iː j̃ i									n i j e					
1169	g a z i													g a s u		
5380						k a dʒ a b i							a d u b a			
5573										t a m b a r a			t a m b a l a			
768									w o s o							w o dʒ o
2637					s o ɲ o			s o n dʒ o			s o ɲ o					
3182												d ɛ n	d ɛ nː ɛ			d ɛ n ɛ
3792				dʒ ɔ w̃ ɔ								dʒ ɔ w ɔ				
597					g e n i			g eː n i								
3135			n a m b a l a					b a l a								
3071			d u g ɛ								t ɔ g ɔ				t o g o	
1453	j	j														
3839	n a r̃ i j̃ ɛ						n a r̃ i j̃ ɛ									
3663				ɔ ɣ ɔ					ɔ g ɔ							
1376			k u l ɛ ŋ			k u l ɛ										
3116									k u w ɔ			k u w ɔ				
3958	m	m														
2865				w ɔː					w ɔː					w ɔ w		
3389	a j aː	a j aː												a j̃ a		
5738										i n dʒ e					i n dʒ u	
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
1111					w ɛː			wː ɛː								
4461	j̃	j̃														
5286													s ɔː			s ɔː
5624					p ɛː n ɛː ŋ g a						p ɛ n ɛ ŋ g a					
5940												a d u r̃ u				a n d u r̃ ɔ
1129				o m n o					o m d o							
3659	m	m														
4807								j e						j		
4151	g i m b e r e						g o m b o r o									
2696	ɔ w̃								ɔ w							
3522									o j					e j̃		
4007	ɔ r̃ ɔ	ɔ r̃ ɔ														
1294		g ɔ̃ː m										g u m o				
5792				t ɛ m									d ɛ			
3922	j	j														
5769	z uː									z u g o					z u w o	
4054													b i n dʒ e			b i ɲ ɛ
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
4522						p ɛ g ɛ	p ɛ r g ɛ									
3194	t oː r̃ u													t o r̃ u		
4575							d e ŋ i				d e ŋ i					
3625									d ɛː g ɛ							d i g ɛ
2580			k i b a					k i b a								
3285				a n											a n	
3569	w o	w														
1297			s aː m b a				dʒ aː m b a									
2355				a n					a n				a n			
3406			ŋ g e					ŋ g e			ŋ g e					
3776					t aː ŋ g u			t aː ŋ g a								
180							t u m a								t i m e	
1790				ĩː								ĩ				
3621	ɲ a n	ɲ a r̃ u														
4961	m	m														
2461												dʒ e r e	dʒ e l e			dʒ e l e
2130										a n g e						a n g e
5695										d a m b a			d a mː a		d a m a	
3637	t eː s u	t eː s i					t eː s iː									
2477				d a r̃ a											d a r̃ a	
5393												dʒ i j e	g i j e		z i j e	
2284	m	m														
5675							k ɛ n dʒ i			ɛ n d ɛ						
200										b e j aː					b i j a	
1503				d a ŋ a					d a ŋ a							
2822						dʒ a							d uː			
5381							m aː n d i			m aː n d i						
4277	k aː s u													g ãː s u		
5124	ɔ z i													ɔ̃ s u		
3840	m	m						m ɛ								
3343										n i ŋ g e					n i ŋ	
2007	j	j̃														
3161						t a r					dʒ aː l o					
1723			d i w ɛ		n iː w ɛ			n iː g ɛ								
3519						o eː				o e					o j e	
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
4947										ɔ j̃				ɔ j̃		
3841		l aː w a		l aː w a					l aː w a							
1918	m	m		m												
2698				ɔ g u			ɔ g i						ɔ g u			
2844						g e				g ɔ						
785	m	m														
2754	ɔ ŋ g ɔ r ɔ	ɔ ŋ g ɔ r ɔ								ɔ n g ɔ						
314							d u g i									d u g u
5848					j a l e			j a l e								
3115								k a n i					a n u			
4038			k oː g e		k oː g e											
4340										m ɔ			u m ɔ			
2561													n d a		n d ɛ	
5864		g a m dʒ a		g a m ɲ u					g a m dʒ a							
4649		e w					e w									
3795						g a b u					g a w					
954					a l e			a l e								
3050											j o				j o	
5151													n a m			n a m
3665						n o							n ɔ			
2125	m	m														
2862	dʒ ɛ									dʒ ɛ					dʒ ɛ	
4336				s i					s u							s u
1027				w e					w e							
2676													t i j ɛ		t i j a	
1644	ɔ w̃ m	ɔ w							ɔ w							
3428				ɲ uː								ɲ uː				
4161						ŋ g o					ŋ g e					
3591						m ɔː					m ɔː					
5690	i s oː	i s eː					i s e									
5712					t u n d u		t u n d i		d iː n dʒ i							
2867												d a r̃ a	d a a			d aː
3322								n uː		n ɔː						
4867				l uː r o								l uː r o				
1580				p a r̃ a								b a r̃ a				p a l a
892													p a t r ɔ		b a d u	
3157	t i n i	t i n i														
2824						g aː		a g a						k a		
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
484			w e n a m a					w e n a m a								
1526			s ɛ l i		s a l a											
2497			d e		d e						d o					
2866					g j ɛː			g i j ɛ								
2181				oː					oː			o				
980					k e l o							k e l u				
1726						i b i									i b i	
4160						p ɛ l ɛ					ɛː l ɛ					
4485												t ũ		a t u		
3391					dʒ o ŋ g u	d a g uː										
2819			ŋ aː ŋ aː						a ŋ u		a n a					
3842		g u							g u							
3032			d ɛ l ɛ		n ɛ l ɛ						n ɛ l ɔ					
5707	t oː						n̩ d o									
430		k i m dʒ ɛ					k ɛ m dʒ i									
1130					e l										e l	
