COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
3922	j	j														
5707	t oː						n̩ d o									
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
3706						s a ŋ			n i ŋ	n a n				n i ŋ		
331				s aː dʒ ĩː								s a dʒ u	s a d a a			
3286					w a l a			w a l a								
2028				k ɔː		g o										
388						d u b e					d uː					
5279							t i ŋ i					t i ŋ ɛ				
2029						n aː									n aː	
4783									r a					r u		
2581					p e ŋ g e					d a ŋ g aː	d eː ŋ g e					
3685							k i r̃ e		k i r̃ e			k i r̃ i				
4947										ɔ j̃				ɔ j̃		
1503				d a ŋ a					d a ŋ a							
3979				s u r̃ o					u s u r̃ u							
3754			k ɛ m n ɔ		k aː n u			k aː m n ɔ								
3483			m i n dʒ i l i					m i n dʒ i l i								
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
4480		k u j o			k u j e											
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
4054													b i n dʒ e			b i ɲ ɛ
482	dʒ e s u			dʒ e dʒ u										dʒ e s u		
951		j a r					j a r		j a r							
4720												a r a	a l a	a l		a l
2517					d ɔ ŋ g a							d o g u	t u g o			
1153				n u w̃ o					n u w̃ o							
3195	m	m														
909	j i	j i					j iː									
5468													d i n ɛ		d i ŋ ɛ	
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
3322								n uː		n ɔː						
5479	ɛ j̃	ɛ j̃								ɛ j̃						
5961					g i b i	g i b u		i b i								
2395				j e r i								j e r ĩ				j e r
1071	l u w o						l u g o									
4713				m a n a	a m a n a			a m a n a								
3522									o j					e j̃		
1276				tʃ ɛ w ɛ								k ɛ w ɛ				
1704				d eː								d e			d eː	
3752	m	m														
5710			p i ŋ g i								p i g i					
5357	k ɔ n	k ɔ̃ː				k o ŋ g o	k ɔ									
5738										i n dʒ e					i n dʒ u	
5448		p ɔ t ɔ							p ɔ t ɔ		p ɔ r ɔ					
362			g a		k a nː i											
3320		m													m	
615			s i m i					s i m ɛ								
1647					n aː g a			nʷ aː g a								
1209				r̃ a												l a
281					b a ŋ g ũː			p a ŋ̍								
2286					u n a			u n a			u n a					
3670										ɲ i				n i		
5496	k a m b o													k a m		
4659										iː		iː				
2926				s i r u					s i r u							
1129				o m n o					o m d o							
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
4868					n o m o n dʒ i						n o m o n					
5321			s e		s iː						s e g e					
2515	m												m			
3135			n a m b a l a					b a l a								
4314	m	m										m ɛː				
4655						o b i									o b i	
3807	p iː r̃ i				b ãː		p iː								p i l	
5848					j a l e			j a l e								
5956	p e m b i						p e m b i									
2867												d a r̃ a	d a a			d aː
2130										a n g e						a n g e
2355				a n					a n				a n			
3258								j o g o			j o g e					
3090			j a w		j a w			j a w								
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
4444					r e			r e								
527						t a b uː							t a b u			
2844						g e				g ɔ						
1255	m	m														
3089			j a w		j a w			j a w								
1235	n̩ dʒ e r u						n ɛ r̃ i									
687						j a n d i					j aː n d o				j a n d u	
