COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5197	ɛ r u	ɛ r i		e r u			ɛ r i		e r u					e t u		
936													b ɛː		b i j a	b i
981						j e g e							j e g e			
744				l ɔ w ɔ					l a w a	l a b a		l ɔ w ɔ	n a b a			l a b a
5961					g i b i	g i b u		i b i								
3979				s u r̃ o					u s u r̃ u							
4983			s o n		s o n dʒ i	s u n d e	t ɔ n dʒ i	s o n dʒ i			s oː n d i					
1417						kʷ ɛ	k ɔː									k aː
3665						n o							n ɔ			
2456	k ɔ l i	k ɔ l i		k ɔ r ɔ			k ɔ r i	g ɔ r	k ɔ l ɔ					g u t u		
1969		j u g u r ɔ							j ɔ g ɔ r ɔ			j u g ɔ r ɔ				j u g ɔ r ɔ
1795													j			j
2066				n a ŋ a					n a ŋ g a			n a ŋ a	n a a	n a		n a ŋ a
2822						dʒ a							d uː			
180							t u m a								t i m e	
334									s a s a j					s a j		s i s aː
1298				g u m b a	g u m b a	g u r m b aː					g u l u m b a		g u r u m b aː		g u l u m b a	g u r u m aː
3285				a n											a n	
1108	j ɔ	j ɔ					k o j o		k o j o					j i	j ɛ	
5109				l a ɣ a					l a g a			l a g a				l a g a
2216				j aː					j aː	j a j			j a a	j a j		j aː
5465		m uː j̃ i		m u ŋ o					m u j̃ o			m u ŋ o				m u j̃
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
5231								ɲ iː n i			j iː n i					
4610		g oi					g o									
487										g o	g õː					
597					g e n i			g eː n i								
3498			n i		n iː	n iː		n iː							n iː	
1216													l ɛ		l ɛ	
4280					j a g a r a	j a g a dʒ a					j a g a r a		j a g a r u			
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
3286					w a l a			w a l a								
450										dʒ e n dʒ e					dʒ e n dʒ u	
1729										iː		iː				
5496	k a m b o													k a m		
117					dʷ ɛː			dʷ ɛː			dʷ ɛː					
5124	ɔ z i													ɔ̃ s u		
3467				ɛː					ɛː							
2636	m	m		m				m	m	m e			m		m	m
853			b ɛ m b ɔ								b e m b e					
3465			j aː			s aː g e				sʷ aː					sʷ aː	
1297			s aː m b a				dʒ aː m b a									
4037	s a z a	s a n dʒ a									s a n dʒ a		s a n dʒ a			
4522						p ɛ g ɛ	p ɛ r g ɛ									
963													m ɔ			m ɔ
568					n e n d e l e			n e n d i l e		n i n d u g o					n i n d u g o	
4649		e w					e w									
4336				s i					s u							s u
982						l e							l u			
1899						p u n ɛ					p u n i				p u n	p u j
1723			d i w ɛ		n iː w ɛ			n iː g ɛ								
2558									s u g u					s u t u		
3957	a r i j e					a l i j a					a l i j a					
4337				s ɔ m			s ɔː m b ɔ		s u m			s ɔ n ɔ			z ɔ m	s o m
2306				a m a					a m a	a m b a		a m a	a m b a		a m b a	a m a
684	ɲ a n	ɲ a r̃ i	ɲ aː ŋ i				ɲ aː r̃ i									
1027				w e					w e							
3774				t u r u					t u r u	t u r ɛː		t u r u	t u r u	t u r u		t u r u
3663				ɔ ɣ ɔ					ɔ g ɔ							
1130					e l										e l	
3976	ɔ z i			s ũː					s ũː			s ĩ	s aː		o m z u	s ãː
2819			ŋ aː ŋ aː						a ŋ u		a n a					
4659										iː		iː				
5479	ɛ j̃	ɛ j̃								ɛ j̃						
