COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
288	b ai ʔ ⁴¹					p au k	
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
221	g w e ³		g w e ⁵³				
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
299		p ṵ ⁵²		b au ²			b u ³¹
444				j a ⁴		p r a	p j a̰ ŋ ⁵³
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
156	m a n ³¹				m i ³¹	m iˀ	
251		j au ʔ ⁵²			j o k ⁵⁵	j au k	j u ʔ ⁴
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
452				m i ⁴			m i ³
164	dʒ a ŋ ³			dʒ a̰ ³²			dʒ a ŋ ³²
73	dʒ ei ⁵⁴			dʒ i t ⁴⁵		ts eˀ	dʒ i ⁴
574			ŋ o̰i ³¹	ŋ a t ³²			
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
513			g o ŋ ⁵	k au ŋ ³			
345			g i ³	kʰ i ⁵⁴			g i ³¹
117				kʰ a ²	k ə	k j aː	
68		k i ⁵²	g i ²	g i ²			
108				d z o ³¹			d z a ŋ ³¹
323				kʰ j u m ⁴³		kʰ a p	
493	j i ⁵		j i ³	ɣ i ³⁵			β w i ⁴
572	d j e ³			d au ⁵¹			
262	l ə ³					l eː	
520		tʃʰ ḛ ³	d z i ⁵¹	tʃʰ e ⁴¹			ʃ i ⁵³
250					sʰ i ³¹	s eː	ʃ i ⁵³
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
234	k a̰ ŋ ³		g a ŋ k ⁵²	k a̰u ŋ ⁴			
176	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
177	g au ⁵		g au ⁵		k o ³¹		
419				kʰ e ʔ ⁵⁴		kʰ dʒʷ eː	
158	b au ³				p u ³¹	p w iː	b au ³¹
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
162			j ɛ m ³			ʔ i m	
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
147			ʔ a ³			ʔ ə	
61				tʰ a ⁴		t aːu	
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
45	s i ⁵					s a	s u ³⁵
95	b ɛ ⁵					p a	
386	s w a n ³		s oe ³				
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
107	w ɔ m ³		w ø m ²				
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
370			d e ʔ ³²	d a ⁴³			
351	d j ɛ ⁵		p j a̰ ʔ ⁵³	pʰ ø ⁵		p r a ts	
13	k a n ²			g e n ⁴			g a n ²
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
372			m au ʔ ³¹	m o̰ k ⁵⁴			m a̰u ⁵²
175					p j a ⁵⁵	p r a	
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
49	h w i ⁵		h ḛ i ⁴²				h w i ³
118				m j a ŋ ³²			m ɔ ³
168	b a p ³¹		b ai t ³²	b e ʔ ²¹		p a k	
437			n j æ̃ m ⁵⁴	m j æ ṵ k ⁵³		h ɲ a p	
298						ts au ŋ	dʒ ɔ ŋ ³⁴
25	j ɔ ³¹		j ɔ ⁴²				
