COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4893														ɛ r a	ɛ r̃ ɛ	
5232									b ɛ n ɛ			b ɛ n ɛ				b o n iː
430		k i m dʒ ɛ					k ɛ m dʒ i									
4117	k e s u	tʃ e s u					k eː s i									
3638	m	m														
3659	m	m														
2374				ɔ j ɔ					ɔ j ɔ							
3665						n o							n ɔ			
1613					j ɛ g ɛ		j ɛ g ɛ									
2734	o s u											s uː				
3069	z ɛ													s o		
3340			b iː ŋ g e					b iː ŋ g o			b iː ŋ g o					
4647	ei															ɛː
450										dʒ e n dʒ e					dʒ e n dʒ u	
3360									dʒ aː				dʒ aː			dʒ aː
2028				k ɔː		g o										
1724				l ɛː					l ɛː							l ɛː
484			w e n a m a					w e n a m a								
5940												a d u r̃ u				a n d u r̃ ɔ
3049				i ɲ e					i n dʒ e							
4844	m	m														
4485												t ũ		a t u		
570						s u n dʒ u					s u n dʒ u					
2820				ɛ w̃ ɛ								ɛ w̃ ɛ				
2286					u n a			u n a			u n a					
1863	m	m														
911			b e								b eː					
3050											j o				j o	
3518					sʷ aː			sʷ aː								
5551						d o ŋ g i								d o g u		
5226				j aː									j a a			
5498			k a b a l a		k a b a			k a b a l a								
4162								s ɛ j̃			s e					
3922	j	j														
4536				b ɛː					b ɛː			b ɛː				
388						d u b e					d uː					
871	m	m														
2110											tʃ ɛː dʒ ɔ				tʃ ɛ z ɔ	
3089			j a w		j a w			j a w								
1209				r̃ a												l a
1510												n aː				n a
5479	ɛ j̃	ɛ j̃								ɛ j̃						
3133	m	m														
4714					k oː l o			k oː l o								
4336				s i					s u							s u
4982		n iː							n iː							
5657				s u r̃ ɔ					u s u r̃ u							
1795													j			j
4297					r e			r e								
5962							j u r		j u r							
3637	t eː s u	t eː s i					t eː s iː									
468														d u n u	d o n u	
5710			p i ŋ g i								p i g i					
4867				l uː r o								l uː r o				
2459					d ɛ			d ɛ							d ɔ	
1171				dʒ ãː								dʒ aː				
3071			d u g ɛ								t ɔ g ɔ				t o g o	
3906				i n e n			i n e n		i n e r̃ u							
4461	j̃	j̃														
5675							k ɛ n dʒ i			ɛ n d ɛ						
3389	a j aː	a j aː												a j̃ a		
5082			p i n i		p i n d i						p i dʒ i					
2497			d e		d e						d o					
5035	k ɔː r ɔ j										k ɔ l ɔ w̃					
5708		u r o								u l o				i l o		
4872							b u m b a		b u m b ɔ							
2373			k ɔ dʒ i					k ɔ dʒ i								
1825				n u w̃ o					n u w̃ o					n u w̃ ɔ		
431				k a m ɲ a												k ɛ m ɲ ɛ
5535															i n	ɛ n
3178				l u g u r u					l u g u							
5464	m ɔː						m ɔː									
1544													j oː			j oː
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
3470													iː j ɛ			j eː
1722		uː j i					uː j i									
362			g a		k a nː i											
2393	m	m														
3923			d ɔː b e					d ɔː w eː								
2399						b e m b aː		b iː m b a			b iː m a					
2888													j o ŋ o l o			j u ŋ o l o
