COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
551	d w a m ³					t u m	
536	d e ³		d u ³¹	d au ³		t u	ts ṵ ŋ ⁵³
269		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
552			l e ³²	l a ⁵		l eː	l ai ⁵³
205	n ɔ̰ t ⁵⁴	n au ⁵²	n o̰i ʔ ⁵³	n a̰ ḭ ʔ ⁵⁴		n aː	n ʊ̰ t ⁵
207	j u k ⁴³		g j ɛ t ⁴			r i t	
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
568	g i ³¹		g e ³¹	g ai ²	k ɔ ŋ ³¹	k au ŋ	g e ³¹
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
493	j i ⁵		j i ³	ɣ i ³⁵			β w i ⁴
301	j ɔ ʔ ³¹		j ɔ̰ ʔ ³	ɣ o ʔ ³²	r ʊ ʔ ³¹	r a k	w ɔ ʔ ³
317	m ɔ t ⁴²		m oi ʔ ³				
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
42	pʰ ə ⁵		pʰ ə ⁵	b ə t ³		pʰ u t	pʰ w i ²
260			n o ŋ	m ḭ ⁴²		m iˀ	
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
297				pʰ o ʔ ⁴			pʰ ə ³
231	tʃʰ a p ⁵⁴				tsʰ i ʔ ⁵⁵	tsʰ a ts	
11	s ai ³⁵		s ə ŋ ⁴³	s a ŋ k ⁵³	s ə	s a k	
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
174	d j a m ³	l ẽ ³	l æ m ²¹	l e ³¹		l i p	l a̰ m ⁵³
450	ŋ æ̰ ʔ ³¹		ŋ e ⁴	ŋ a ⁴⁵			n j ɛ̰ ⁵³
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
209	kʰ o ŋ ³		kʰ o ŋ ³¹		tʰ a ŋ	k j au k	kʰ u ŋ ⁵³
524	n ɛ ³¹	n ẽ ³	n e ³¹	n e ³	n ɛ ³¹	n i	n e ³²
181	n j ɔ ʔ ⁴³	m j a ʔ ²³	m j ɔ̃ ʔ ⁴	m j ɔ ʔ ³		m j a k	m j ɔ ʔ ³²
247			f w e ʔ ⁵³	f a k ⁵			
293						pʰ j a	pʰ j ɔ ⁵³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
6	g i ²	k ḭ ³	k ḭ ⁵³	g i ⁵²		k r ai	k ḭ ⁵³
556	n j a p ⁴²		m j æ p ³				
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
277	tʃʰ a ŋ ⁵		tʃʰ a ŋ ⁵	tʃʰ a ²		c e	d z u m ³
526		p a ²³	b ɔ ⁴	b o ³⁵			
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
102	l a ³		l a ²				
478	x j ɛ ⁵³	ʃ ɛ t ⁵²	ʃ e t ⁵³	ʃ ø ʔ ⁵	ʃ i ʔ ³¹		ʃ ɪ̰ t ⁵
224	n j æ̰ ṵ ⁵	n j a̰u ŋ ²³	n j a̰u ⁵	n j o̰ ʔ ⁵		h ɲ w iː	n j w i ³¹
36			b a ŋ ²³	b a ŋ ³		p a ŋ	b a ŋ ³
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
130	dʒ j æ p ⁴²		g j æ p ³	ɣ e ʔ ³			
508	b u ³¹		b ɔ ⁴			p a k	
283			l ḛ ʔ ⁵⁴	l a̰ ³¹	l i ʔ ⁵⁵	h l e	l a̰ ḭ ⁵³
265				ʔ o k ⁴²			ʔ a̰u ⁵³
124	t j ṵ ³		b j u ³	p j ṵ ⁵²	pʰ j u ʔ ⁵⁵	pʰ r uˀ	b j u ⁵³
151	b ɛ ³		b ə ³			b a	
286	kʰ w a m ⁵	kʰ a m ²³	kʰ æ m ⁴	kʰ a m ³		kʰ aː	kʰ u m ³¹
