COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5018					ɔ n d ɔ			ɔ n d ɔ								
2126		t i j a					t i j a									
3683	tʃ i r̃ e	tʃ i r̃ i		tʃ i r̃ e						tʃ i n e				tʃ i r̃ o		
1204	k e r i	k e r i					k e r i			g e r iː						
2393	m	m														
3			k a n i		k a n i			k a n								
4485												t ũ		a t u		
2286					u n a			u n a			u n a					
360	m	m														
5496	k a m b o													k a m		
981						j e g e							j e g e			
3637	t eː s u	t eː s i					t eː s iː									
200										b e j aː					b i j a	
2674									i r e				g i n ɛ			g ɛ r̃ ɛ
5043										t o n d oː			t o n d o l o		t o n d o l o	t o n o l o
4985			s ɛː		sʷ ɛː	sʷ ɛ		sʷ ɛː								
1667		d u g u														d u g u
3663				ɔ ɣ ɔ					ɔ g ɔ							
786		n i		n i					n i							
5738										i n dʒ e					i n dʒ u	
4479	k o		k eː				k oː	kʷ eː			k oː					
4						k u n dʒ ɛ					k u n dʒ o					
3922	j	j														
4539													b ɔ d ɔ	b ɔ s u		b ɔ dʒ ɔ
1209				r̃ a												l a
5956	p e m b i						p e m b i									
2217						i n					u n				u n	
5360					j ɛː			j ɛː								
5229					a n d e	b a n d e				i n dʒ e					i n dʒ u	b a n
2287						i n e							ɛ n ɛ		ʔ ə n ɛ	
1153				n u w̃ o					n u w̃ o							
594	u s i r̃ iː	u s u n iː					u s i r i									
2006	ŋ̍ g uː r e					ŋ g o				ŋ g ɛ						
5088														b e t e	p i d i m	
5319		t oː s u					t oː s i		t oː s u			t o dʒ u		t õː s u		
1722		uː j i					uː j i									
1923					g ɛː n ɛ	g ɔ ŋ ɛ		g iː n a		g e n e						
5082			p i n i		p i n d i						p i dʒ i					
4804						p a l ɛː									b e l e	
3426			s eː		s eː											
982						l e							l u			
5831				ɲ ɛ								ɲ ɛ				
4807								j e						j		
936													b ɛː		b i j a	b i
5279							t i ŋ i					t i ŋ ɛ				
3258								j o g o			j o g e					
570						s u n dʒ u					s u n dʒ u					
858													g e ɲː u		dʒ e ɲ u	
4610		g oi					g o									
1704				d eː								d e			d eː	
5498			k a b a l a		k a b a			k a b a l a								
5923			w a l e		w a l e						w a l e					
1787	n aː	n aː			n ɛː			n ɛː								
5424	k ɔ r ɔ	g ɔ r ɔ					k ɔ r ɔ				ɔ l ɔ		k ɔ l ɔ			
5645													n eː		n ɔː	
4982		n iː							n iː							
5219	k a ŋ							k a n			k a n					
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
768									w o s o							w o dʒ o
1792							l a							l ɔ		
1130					e l										e l	
5715								k ɛ r ɔ	i r e			g i r̃ i	g i n ɛ			g ɛ r̃ ɛ
3906				i n e n			i n e n		i n e r̃ u							
2550		b a ŋ g i								b a ŋ g i						
743			j a b e					j a j e			j a j o					
4054													b i n dʒ e			b i ɲ ɛ
3569	w o	w														
2698				ɔ g u			ɔ g i						ɔ g u			
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
1670					b a lː a			b a g a l a								
1684			s i w o		s i w o							s i w e		s i w o		
4380		tʃ ɛː											d ɛ			
3685							k i r̃ e		k i r̃ e			k i r̃ i				
115	ɔ j̃	ɔ j̃														
2637					s o ɲ o			s o n dʒ o			s o ɲ o					
5482						ɛ ŋ g u			u ŋ g u							
4922				s a r u										s a r u		s a r u
5693					d u g u			d u g u								
