COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
414	l a ŋ ³	l õ ⁵²	l a ŋ ²			l uˀ	l a ŋ ⁵³
515	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
370			d e ʔ ³²	d a ⁴³			
163		ʃ au n ²³	ʃ e n ⁵	ʃ ɪ n ²		s a n	ʃ ɪ n ³¹
113	g au ³⁴		k au ²			k au ŋ	
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
427	b w a ³¹		b oe ʔ ³				
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
46	ʃ ɔ ³¹	ʃ a ³	tʃʰ o ³¹	tʃʰ ø ³¹	ʃ e		
303	l ṵ ⁵		l o ⁴			l u m	
230	l u k ⁵⁴		l o ʔ ³²	l au ʔ ³			
557	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵			tsʰ eː	
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
382	d a p ³¹			d e ³²			
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
262	l ə ³					l eː	
452				m i ⁴			m i ³
156	m a n ³¹				m i ³¹	m iˀ	
197	n ṵ ə̰ t ⁵⁴		n o̰i ʔ ⁵²	n a̰ t ⁵⁴		h n u t	n ʊ̰ t ⁵
564	l a ³					p r au ŋ	l a ŋ ³
556	n j a p ⁴²		m j æ p ³				
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
177	g au ⁵		g au ⁵		k o ³¹		
237	ʃ e ³	ʃʰ u	ʃ e ⁵⁴	ʃ ɪ ⁴³			ʃ ə ⁴³
186	ŋ a ³		ŋ ə ³	ŋ a ³		n aˀ	ŋ ɔ t ³
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
148	d a ŋ ³		d a ŋ ³	d a ⁴		p j a m	d a ŋ ⁵³
572	d j e ³			d au ⁵¹			
26		m a ²³		m ɔ ³⁵			m a ³
329	m a ŋ ⁵		m a ŋ ³⁴	m a ³⁴³	m ɔ ŋ ³¹		
533			m au ²			h m au ŋ	m a ³²
512	j ɔ ⁴²		j u ⁴²	j o ³²		j a	j ɔ ³¹
416	d ɨu ⁴³						d u n ⁵³
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
261	ʃ a ŋ ³				s ə	s aː	ʃ a ŋ ⁵³
467			tʃʰ j ɛ ²	tʃʰ i ⁴			
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
48	ʃ ə ⁴³		ʃ o ⁵³			tʰ u mˀ	tʃʰ ɔ ³²
313	m ɔə t ⁴¹		m o̰i ʔ ³		m w i ³¹	h m u t	m ə ³
284				ɣ i t ²		ʔ ə	w i ³
