COGID	Amharic	Argobba	Chaha	Endegagn	Ezha	Geez	Gumer	Gura	Gyeto	Harari	Inor	Kistane	Mesqan	Muher	Silte	Tigre	Tigrigna	Wolane	Zway
537	k ə zː i j a	w o d g ɨ z e							x ə g ɨ z ɨ j ə										j a n e g i
389						t ə s ʕ ə tː u										s ɨ ʕ	t ɨ ʃ ə ʕ a t ə		
100																b a n i	b a n i		
658						ʔ əi̯ n u				ʔ aːi̯						ʔ a j a	ʔ a jː ə n	ʔ ai̯ n e	
170				d ə r ə w ə				j ə b a r ʔ a w i	ʔ a b a r a w		ʔ a b a r ʔ a w i								
249	n ə tʃʼ ʃ ɨ n k u r t	z a h ʃ u n k u r t																	
114	d ə bː ə kʼ ə					d ə b ə kʼ ə													
29										ħ a r ə kʼ						r ɨ s ɨ kʼ			ʔ a r ə kʼ
499			l a l e		l a l e			l a l e			l a l e								
253		ʔ ɨ n dʒ e d e l o																	dʒ eː d aː l ə
258						kʼ w ɨ n s ɨ l										ħ a ʃ i l			
468									m ə g a z									m ə g a z	m ə g a z
471										ʔ uː g a					ʔ u n g a			ʔ u n dʒ ə	ʔ uː n dʒ ə
523															ʃ ɨ b ə t			ʃ ɨ b ə t	ʃ i b ai̯
656				g ə d ə n i							g ə d a n i j ə								
407																ʕ ɨ fː u n	ʕ u f a n		
184									d a s ə	d aː m ə s a		d a s ə m			d a s ə m			d a s aː	
68	g o mː ə nː	g o m ə n																	
175						ħ ə r g ə s				ħ aː s							ħ a r g ə s		
321																t u	n a t u		
413	g ə n f o	g ɨ n f o										g ə n f o					g ə n f o		
207	dʒ o r o	dʒ o r o																	
133												b ai̯							b aː j u
101																ħ u	ħ a w		
246	ʔ a r b					ʕ a r b											ʕ a r b i		
348						ʕ a jː ə r ə										ʕ a j ə r a			
463				b ə ʔ ə d							b ə ʔ ə d								
224						ħ ə r m ə z										h a r m ə z	ħ a r m a z		
578															ʔ u x u n			ʔ u h u n	
310										w ɨi̯							w u ʕ ui̯		
337		kʼ ɨ l tʼ ɨ m								kʼ u l tʼ u m									
