COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
424			n j ɛ ²¹	n a ⁴³			m j w i ²¹
105	m i ⁵		m ɯ̃ ⁵²				
387		ŋ w ɛ̰ ʔ		ŋ ḭ ʔ ⁵			ŋ a̰ p ⁵⁴
95	b ɛ ⁵					p a	
129					kʰ w e ⁵⁵		kʰ w i ³²
531	tsʰ au ⁵		tsʰ au ³	tsʰ o ʔ ⁵⁴			
453	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
393	kʰ u ŋ ³					h au k	kʰ ɔ k ³²
69	h u ʔ ⁵	f a ʔ ⁵²	f o ʔ ⁵³	f o ʔ ⁵			h a ʔ ⁵
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
90	pʰ ɔ ³		pʰ ɔ ʔ ³	pʰ ɔ ⁵²		h b aːu	pʰ ɔ ⁵⁴
461				p j ḛ ⁵⁴		pʰ j a k	
131	ŋ a t ³¹		ŋ ai t ³	n a ³²			ŋ a t ³²
177	g au ⁵		g au ⁵		k o ³¹		
54					s e ⁵⁵	s a m	ʃ a m ⁵⁴
459	kʰ a t ⁵²		kʰ a̰i ʔ ⁵¹				kʰ a t ⁵⁴
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
159	n j ɔ̰ ⁴²		m j ɛ ³				m j a̰ ⁴
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
210	w o m ³	x w ĩ ³	w ɛ m ³			w a m	β w a m ³
194	l ɔ t ⁴³		l oi ʔ ³²				
491					n e ³¹	n a	
151	b ɛ ³		b ə ³			b a	
350			b i ⁴⁵				b e ³²
107	w ɔ m ³		w ø m ²				
291	dʒ ə̰ ³	tsʰ i			tʰ o ⁵⁵		tsʰ ə ⁵⁴
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
176	g u ŋ ³¹		g o ŋ ⁵²			k a ŋ	
115	dʒ ɔ ³		d z ə ⁴³				
199	d j ɔ̰ ³		j ɔ ⁴³		j a ʔ ⁵⁵		
233	n j a̰ ŋ ⁵			m a̰ ⁴			m j a̰ ŋ ³²
462		p ḛ ʔ ²³	p j æ̰ p ³¹				b j ɔ ʔ ³
262	l ə ³					l eː	
466						h l ai	l u m ⁵³
239	n a m ³¹		n a m ³¹	n ɛ ³		n a m	n a m ³²
190	dʒ i ⁴³	ts i ²³			s i ³¹		dʒ i ³
207	j u k ⁴³		g j ɛ t ⁴			r i t	
407	s u ⁵	ts o̰ ²³	s ɔ ⁴	s u ⁵			s ɔ ⁵²
121	l ai ³⁴		l a ³			h lʷ a	l ə ³
271	tʃʰ au ⁵		tʃʰ au ⁵⁴	tʃʰ u k ⁵⁴		tsʰ w iː	tʃʰ w i ³²
5	m ṵ ⁵	m ə ⁵²	m ɔ ⁵³				m ɔ ⁴
572	d j e ³			d au ⁵¹			
88	n j ṵ k ³⁵		m j o k ⁵⁴	m j æu ʔ ³²			m j u ʔ ⁵³
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
259	w ɛ ³¹		j ḛ ʔ ⁵³	j ɪ p ²	j i ³¹		
320				d z o ³²		ʔ a ŋ	d z a ŋ ³¹
265				ʔ o k ⁴²			ʔ a̰u ⁵³
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
106	g u k ³		k o̰ k ⁵³	g au k ³²	k o ʔ ⁵⁵		g u ʔ ³²
556	n j a p ⁴²		m j æ p ³				
326	pʰ ə ³					pʰ aˀ	b j ɔ ³
126		n a ʔ ⁵²	n ɔ̃ ʔ ³				ŋ ɔ ³
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
338	n j ɔ ʔ ⁴³		m j ɔ ʔ ³	m j ɔ ʔ ³²		h m i t	m j ɔ ʔ ³
353	ts a̰u ⁵		d z au ⁵³	d z o̰ ʔ ⁵⁴	sʰ o ³¹		d z au ³²
260			n o ŋ	m ḭ ⁴²		m iˀ	
304				k a̰ ŋ ³²		kʰ a ɲ	
227	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
117				kʰ a ²	k ə	k j aː	
314	tsʰ ɔ m ³		tsʰ æ m ⁴³	tsʰ a m ⁴¹		tsʰ u m	tsʰ u m ⁵³
323				kʰ j u m ⁴³		kʰ a p	
237	ʃ e ³	ʃʰ u	ʃ e ⁵⁴	ʃ ɪ ⁴³			ʃ ə ⁴³
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
49	h w i ⁵		h ḛ i ⁴²				h w i ³
283			l ḛ ʔ ⁵⁴	l a̰ ³¹	l i ʔ ⁵⁵	h l e	l a̰ ḭ ⁵³
518	n i ³				n e ³¹	n iː	
173	pʰ ə ³	pʰ ə ³	pʰ ə ⁵³	pʰ ə t ³²			pʰ ə t ⁵
315	tʰ u ŋ ⁵		tʃʰ a ŋ ⁴⁵	tʃʰ a ³²	ts i ⁵⁵		tʰ u ŋ ³⁴
398	j ɔ ³		j ɔ ³²		j a ³¹	j aː	j ɔ ⁵³
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
202	n j e ŋ ³¹			n j ɛ n ³¹			
29	tʰ u ʔ ⁵⁴	tʰ au ⁵²	tʰ u ʔ ⁵²	tʰ u k ⁵			tʰ ɔ ʔ ⁵
327	j æu ŋ ⁵					j au ŋ	
434						t w i k	tʰ w i ⁵³
514	w i ³⁴					w a	
43	l a̰u ⁵¹		l au ⁵¹				l au ⁵³
40	tʰ ɔ m ⁵		tʰ ø m ⁵	tʰ a m ³²		h r w a mˀ	
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
417			p j æ̰ p ⁵³	p j ḛ ʔ ⁵⁴		p j a ts	
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
41	b ɔ p ⁴³		b ø p ²¹	b a p ³²			b ɔ ³
534				n o ʔ ³⁴	ɲ o ⁵⁵		
492	g ɔ ⁵		g ɔ ³	g au ŋ ³			
263			d z u ⁴	d z o ³²			dʒ ə ³
91	ʔ u n ³¹			ʔ ʊ n ⁴²	ʔ ʊ n ³¹	ʔ u n	ʔ ʊ n ⁵³
354	dʒ ei ³		dʒ e ⁴³				
438	tʰ au ⁵		tʰ au ⁴	tʰ o ʔ ⁵		tʰ w iː	tʰ au ⁵²
449	ts ṵ ʔ ⁵²		d z u ³²	d z a̰u ⁴		tsʰ u	dʒ ɔ ʔ ⁵⁴
196		k j ɛ ²³	kʰ j æ p ⁵³				kʰ j æ p ⁵
303	l ṵ ⁵		l o ⁴			l u m	
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
345			g i ³	kʰ i ⁵⁴			g i ³¹
431	g u ŋ ⁴³		g o ŋ ³¹	g au ŋ ³¹		kʰ j w iː	g u ŋ ³
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
380			j u ³¹	j u ³		r w eː	
204	tʃʰ a m ⁵		tʃʰ æ m ⁴			ts eˀ	tʰ a ŋ ⁵³
526		p a ²³	b ɔ ⁴	b o ³⁵			
21		k a ŋ ³	g j o t ⁵²	g a ³¹			g j ɔ ⁴
201					s ɛ	s w aː	
422				w a ⁵⁴			w a ŋ ³¹
255	d j u ³¹	p j u ³	b j u ⁵¹	b j u ³¹		l u	
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
299		p ṵ ⁵²		b au ²			b u ³¹
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
281		kʰ j a ⁵²	kʰ j ɔ ⁴	kʰ j ɔ ⁵¹	kʰ ə		kʰ j ɔ ⁵³
390	j ɔ̰ ³²	j a ⁵²	j ɔ ²¹	j o ³⁵			j ɔ ⁵¹
155			dʒ ɛ ⁵				d z u ŋ ³
379	kʰ j ɛ n ³		kʰ j e ⁴³	kʰ ɪ n ⁴³		kʰ j ai	kʰ ɪ n ⁴²
489	m a̰u ⁵			m o ³²			
565				ŋ a ³⁴			ŋ ɔ t ³²
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
268	pʰ ɔ ʔ ³¹			pʰ o ³			
302	tsʰ au ⁵		tʃ ṵ ɛ̰ m ⁴¹	tsʰ o ⁵⁴	ʃ o ³¹	tsʰ w iː	
368				h o k ⁵⁴		h a ts	
454	d z w i ³		d z ɨ ²¹	d z ø i ⁵			d z w i ⁵³
472	ʔ ai ⁵³	j ḭ ²³	ʔ ə k ⁵³		h ai ʔ ³¹		ʔ i ⁴⁵
