ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	4	l u ŋ g u	l u ŋ g u	4
2	6	r u ŋ g u	r u ŋ g u	4
3	5	a m b ɛ	a m b ɛ	6
4	7	a m b i	a m b i	6
5	2	tʰ u x a	tʰ u x a	24
6	4	t u k	t u k -	24
7	9	r ʊ χ a	r ʊ χ a	24
8	1	ɔ s ɛ	ɔ s ɛ	32
9	6	o s e	o s e	32
10	10	iː t i k a	iː t i k a	76
11	6	i t i k a	i t i k a	76
12	1	a a p a	a a p a	104
13	4	a p a	a - p a	104
14	10	g w a a p a	g w a a p a	105
15	7	k w á p a	k w á - p a	105
16	9	χ w á f a	χ w á - f a	105
17	4	f w i	f w i	131
18	6	v w i	v w i	131
19	1	s ɔ ɔ ŋ g a	s ɔ ɔ ŋ g a	134
20	8	s o ŋ g o	s o - ŋ g o	134
21	1	β u u	β u u	143
22	10	w u	w u -	143
23	6	v u	v u -	143
24	1	l ɔ ɔ m b a	l ɔ ɔ m b a	153
25	7	r ɔ m b a	r ɔ - m b a	153
26	10	s o o k a	s o o k a	166
27	6	z o k a	z o - k a	166
28	8	s a g a	s a - g a	166
29	10	ɲ u m a	ɲ u m a	182
30	4	n u m a	n u m a	182
31	4	k o n d e	k o n d e	212
32	5	k ɔ n d ɔ	k ɔ n d ɔ	212
33	7	b a n á n a	b a n á n a	214
34	9	p a n á n a	p a n á n a	214
35	1	ɔ g a	ɔ - g a	240
36	10	o o g a	o o g a	240
37	8	o g a	o - g a	240
38	1	ɔ g ɔ h a	ɔ g ɔ h a	251
39	6	o ɣ o h a	o ɣ o h a	251
40	1	l ɛ m a a l a	l ɛ m a a l a	263
41	2	l e m a l a	l e m - a l a	263
42	1	i g ʊ t a	i g ʊ t a	272
43	6	i ɣ u t a	i ɣ u t a	272
44	4	e f u	- e f u	294
45	6	d e v u	d e v u	294
46	1	p j a a	p j a a	303
47	4	p j	p j - -	303
48	1	k a l a	- - k a l a	314
49	10	l a g a l a	l a g a l a	314
50	6	o m a	o m a	318
51	9	ɔ m a	ɔ m a	318
52	1	k ʊ l a	k ʊ l a	346
53	4	k u l	k u l -	346
54	10	n d a a n d a	n d a a n d a	351
55	2	tʰ a a n d a	- tʰ a a n d a	351
56	1	n u m a	- - n u m a	388
57	10	p a ɲ u m a	p a ɲ u m a	388
58	6	u m a	- - - u m a	388
59	1	d a	d a	401
60	2	d a	d a	401
61	8	d a	d a	401
62	2	s i	s i	414
63	5	s i	s i	414
64	7	n ɛ n ɛ	n ɛ n ɛ	438
65	8	n e n e	n e n e	438
66	4	s u m	s u m -	462
67	7	ʃ u m a	ʃ u m a	462
68	10	v a v a	v a v a	473
69	6	v á v a	v á v a	473
70	1	p i	p i -	483
71	3	p i i	p i i	483
72	10	t o k o t a	t o k o t a	539
73	6	d o ɣ o d a	d o ɣ o d a	539
74	2	β i l a	β i l a - -	542
75	4	β i l a u k	β i l a u k	542
76	9	b i l a	b i l a - -	542
77	10	w u p a	w u p a	552
78	4	f u p a	f u p a	552
79	7	f u p a	f u p a	552
80	2	a a x a	- a a x a	564
81	6	h a k a	h a - k a	564
82	8	a g a	- a - g a	564
83	1	t a á m b i	t a á m b i	599
84	10	dʒ a a m b i	dʒ a a m b i	599
85	6	t á m b i	t á - m b i	599
86	3	b u ɲ a	b u ɲ a	615
87	7	v u ɲ a	v u ɲ a	615
88	4	s u l	s u l	624
89	5	s u l	s u l	624
90	3	b ɛ ɛ	b ɛ ɛ	631
91	5	ɓ e e	ɓ e e	631
92	1	l ɛ ɛ t a	l ɛ ɛ t a	649
93	2	l e e r a	l e e r a	649
94	4	l e e t	l e e t -	649
95	10	v a k a	- v a k a	673
96	8	o b a k a	o b a k a	673
97	3	t o ŋ g a	t o ŋ g a	675
98	6	dʒ e ŋ g a	dʒ e ŋ g a	675
99	7	t u ŋ g a	t u ŋ g a	675
100	1	dʒ i i k a	dʒ i i k a	720
101	6	dʒ i k a	dʒ i - k a	720
102	2	s ìì x a	s ìì x a	722
103	4	ʃ ìì k	ʃ ìì k -	722
104	1	g ʊ l a	g ʊ l a	755
105	2	k u l a	k u l a	755
106	8	g ʊ l a	g ʊ l a	755
107	10	v i l a a ŋ g a	v i l a a ŋ g a	780
108	2	l a a ŋ g a	- - l a a ŋ g a	780
109	10	v e l e k a	v e l e k a	794
110	6	v e k a	v e - - k a	794
111	7	v i k a	v i - - k a	794
112	9	b ɛ l ɛ χ a	b ɛ l ɛ χ a	794
113	1	m a l a	m a l a	823
114	2	m a l a	m a l a	823
115	1	ʃ i l a	ʃ i l a	829
116	6	s i a	s i - a	829
117	1	s ʊ ʊ m b i	s ʊ ʊ m b i	836
118	6	tʃ u m b i	tʃ u - m b i	836
119	8	s u m b i	s u - m b i	836
120	10	p a a n d o	p a a n d o	837
121	4	p a n d o	p a - n d o	837
122	10	v i i ŋ g a	v i i ŋ g a	860
123	3	b e ŋ g a	b e - ŋ g a	860
124	7	β i ŋ g a	β i - ŋ g a	860
125	2	s a j a	s a j a	873
126	4	s a j a	s a j a	873
127	1	k u β a	k u β a	882
128	8	k u b a	k u b a	882
129	2	f u β a	f u β a	884
130	4	f u β a	f u β a	884
131	1	l ɛ z u	l ɛ z u	904
132	9	l e d u	l e d u	904
133	1	s a a g ʊ l a	s a a g ʊ l a	915
134	6	s a ɣ u r a	s a - ɣ u r a	915
135	2	x o l o	x o l o	928
136	6	k o l o	k o l o	928
137	7	k ô r o	k ô r o	928
138	10	b e p o	b e p o	959
139	4	p e p o	p e p o	959
140	6	p e h o	p e h o	959
141	1	i z a	i z a	969
142	10	iː s a	iː s a	969
143	6	z a	- z a	969
144	3	s i s a	s i s a	984
145	8	s i l a	s i l a	984
146	1	d ɛ ɛ k a	d ɛ - ɛ k a	994
147	10	t e l e k a	t e l e k a	994
148	7	t e r e k a	t e r e k a	994
149	1	n u u ŋ g ʊ	n u u ŋ g ʊ	1006
150	7	ɲ u ŋ g u	ɲ u - ŋ g u	1006
151	8	ʊ ŋ g ʊ	- ʊ - ŋ g ʊ	1006
152	1	l a a m b ɔ	l a a m b ɔ	1019
153	2	l a a m b o	l a a m b o	1019
154	6	i m b a	- i m b a	1025
155	7	tʃ i m b a	tʃ i m b a	1025
156	8	r ʊ m b a	r ʊ m b a	1025
157	1	k ɔ l ɔ l a	k ɔ l ɔ l a	1032
