COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
528	l au ʔ ³¹	l u ²³		l a̰ k ⁵³			
557	d z ɔ ⁵	t a ⁵²	d z ɔ ⁴⁵			tsʰ eː	
47			m j ḛ ⁴³	m a ³²	m u		m w i ⁵²
493	j i ⁵		j i ³	ɣ i ³⁵			β w i ⁴
530	s ai k ⁵⁴		s ə k ⁵³	s a k ⁵		s a ts	s ɪ k ⁵⁴
114	n j æ̰ ṵ ʔ ⁵²		n j au k ⁵³				
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
292	tʰ a n ³		tʰ ãɪ ⁵²	tʰ ɪ n ⁴¹			tʃʰ ə ⁴
560	b ɔ ³¹		b ɔ ⁵¹	b o ³			b ɔ ³¹
49	h w i ⁵		h ḛ i ⁴²				h w i ³
440			d z o ŋ ⁴	d z a̰u ʔ ⁵³		ts w i k	
36			b a ŋ ²³	b a ŋ ³		p a ŋ	b a ŋ ³
101			pʰ j u ²¹	pʰ j u ⁵¹	pʰ j u ⁵⁵		pʰ j u ⁵¹
415	tʰ ə ʔ ⁵³		tʰ ɨ ʔ ⁴²	tʰ au ŋ ⁴			
364				dʒ au ²		tsʰ w i	
158	b au ³				p u ³¹	p w iː	b au ³¹
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
107	w ɔ m ³		w ø m ²				
514	w i ³⁴					w a	
461				p j ḛ ⁵⁴		pʰ j a k	
247			f w e ʔ ⁵³	f a k ⁵			
542	b w ɔ p ³¹		b w ɛ p ²	b a p ³⁴		p u p	b ʊ p ³
488	j a m ⁵		j æ̰ m ⁴			ʔ ə	ʔ a̰ m ³¹
229	pʰ ə ⁵		b w e ⁵³	p a̰ t ⁵		p u	
426	d ṵ ḭ ⁵		d ɨ ⁵⁴	d ø i ⁵			d w i ⁵³
311			b ai n ⁴	p ḛ n ²			
32	t ḭ ³²	p i ³	b i ³²				
280	kʰ au ³		g o ŋ ⁵¹	kʰ au ŋ ²	kʰ ə		
498	d j u ŋ ³	l a ŋ ²³	l ə ŋ ⁴	l a ŋ ³⁴			
535	b a ŋ ³¹		b a ŋ ³¹	b o ³⁴		p aˀ	b ɔ ³
319	b a n ³¹		b ãɪ ⁵¹	b a n ³¹		p a n	
403	d j ɔ ³¹	j w i ³	b j u ³¹	b j ɔ ³¹			b j ɔ ⁵¹
21		k a ŋ ³	g j o t ⁵²	g a ³¹			g j ɔ ⁴
258	ʔ u ŋ ³	ʔ a	ʔ a ³		ʔ ə		
457	b ai ʔ ³¹		b ə k ²	b a k ³²		p a ts	
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
452				m i ⁴			m i ³
383			ʔ a ²				ʔ a ²
484	kʰ j ɨ ŋ ⁵⁴		kʰ ə ŋ ⁵³	kʰ i ŋ ⁵⁴			
357	s ɔ ʔ ⁵³		s ɔ ʔ ⁵³	s ɔ ʔ ⁵⁴		s a k	s ɔ ʔ ⁵⁴
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
406	tʰ u k ⁵³		tʰ o ʔ ⁵³	tʰ au k ⁵⁴		tʰ au k	tʰ u ʔ ⁴³
249	j ḛ ḭ ⁵		j ḛ ⁵	ʔ ḭ t ⁵			ʔ i ³
262	l ə ³					l eː	
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
441	x j ɔ ⁵						h ɔ ⁵³
453	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
147			ʔ a ³			ʔ ə	
489	m a̰u ⁵			m o ³²			
466						h l ai	l u m ⁵³
226	tʃʰ o ʔ ⁵³		tʃʰ o ŋ ⁵³			tsʰ au ŋˀ	tʃʰ ə ⁵
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
15			g w ɛ m ³			k r w iː	g u m ⁵³
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
17			p a ŋ ⁵³	b a ʔ ²¹			
123			n ɔ̃ ʔ ³¹				n ɔ ʔ ³²
269		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
402	s i ³		s ə ³	s ə p ²			ʃ ə ⁴
113	g au ³⁴		k au ²			k au ŋ	
13	k a n ²			g e n ⁴			g a n ²
449	ts ṵ ʔ ⁵²		d z u ³²	d z a̰u ⁴		tsʰ u	dʒ ɔ ʔ ⁵⁴
370			d e ʔ ³²	d a ⁴³			
