COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
5569			p aː n d e			p i n d iː		p aː n d o			p aː n d e					
1580				p a r̃ a								b a r̃ a				p a l a
4986				j ɔ r ɔː n iː					j ɔ r ɔ	j o			j u l ɔ			
5219	k a ŋ							k a n			k a n					
1503				d a ŋ a					d a ŋ a							
5847				oː ɲ o					oː n dʒ o			oː ɲ o				o ɲ ɔ
5146						u dʒ u ŋ g o				u d u g o						
4151	g i m b e r e						g o m b o r o									
2714				s u ŋ		k ɛː s u m								z a ŋ		s u m
487										g o	g õː					
432					k a n i	k a n				k a n	k a n				k a n	k a r̃ a
3483			m i n dʒ i l i					m i n dʒ i l i								
5447	g i s e				g u dʒ e	g i dʒ i	g i s e			g i d e					g i z e	
853			b ɛ m b ɔ								b e m b e					
5551						d o ŋ g i								d o g u		
1205	j e	j e				j	j e				j o					
3318	n ɔː n iː					n o n d iː	n ɔ n d i				n oː n d i					
2598	j e j	j e j											iː j e			j ɛĩ
5144				n iː					n iː							
5769	z uː									z u g o					z u w o	
2419	k u j a	k u j ɔ					k i j a									
3373				n ɔ w̃ ɔ								n ɔ w̃ ɔ				
5790	ɔ r u	ɔ r u							ɔ r u			ɔ r u				
2028				k ɔː		g o										
1790				ĩː								ĩ				
1111					w ɛː			wː ɛː								
4893														ɛ r a	ɛ r̃ ɛ	
5319		t oː s u					t oː s i		t oː s u			t o dʒ u		t õː s u		
5231								ɲ iː n i			j iː n i					
5468													d i n ɛ		d i ŋ ɛ	
651			d i ŋ g e		d i ŋ g e			d i ŋ g e								
4721												k a r a	k a l a		g a l a	g a l a
5866					k a r a	k a r aː	k a s a			k a r a			k a r u		g a d a	g a m i r u
4277	k aː s u													g ãː s u		
3071			d u g ɛ								t ɔ g ɔ				t o g o	
5516									l ɛ l ɛ					l e l a		
744				l ɔ w ɔ					l a w a	l a b a		l ɔ w ɔ	n a b a			l a b a
1899						p u n ɛ					p u n i				p u n	p u j
3776					t aː ŋ g u			t aː ŋ g a								
3406			ŋ g e					ŋ g e			ŋ g e					
2976	dʒ ɛ n d ɛː	dʒ ɛ l ɛː														
1001			g e		g e						g o					
2007	j	j̃														
2867												d a r̃ a	d a a			d aː
5498			k a b a l a		k a b a			k a b a l a								
1612				n u m					n u m b ɔ		d u m b ɔ		n u m b o			n u m ɔ
4242				b ɔ r ɔ								b ɔ r ɔ				
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
2759									ɛ g ɛ			ɛ g ɛ	i g ɛ	ɛ g a		i g ɛ
3360									dʒ aː				dʒ aː			dʒ aː
828	j							j e								
3573						d u m i		dʒ a m a								
4738	g u n d a				g u n d a	g u n d ɛ	g u n d a	g u n d a		g u n d ɔ						
5078	p i r e									p i r i m		p u r o	b o r o			
4498	ɛ r u m			e r u			ɛ r i		e r u							
4						k u n dʒ ɛ					k u n dʒ o					
951		j a r					j a r		j a r							
2881				n ɛ ŋ ɛ								n e ŋ e r e		n i ŋ o		
3159				j a ŋ a					j ɛ l ɛ				j ɛ			j ɛ n ɛ
2355				a n					a n				a n			
1257			k o l o m u		k ɔ n j ɔ			k o l o			k ɔ l ɔ ŋ ɔ					
4925										w a r a					w a d a	
2497			d e		d e						d o					
5279							t i ŋ i					t i ŋ ɛ				
120													u n d ɔ			u n ɔ
5381							m aː n d i			m aː n d i						
568					n e n d e l e			n e n d i l e		n i n d u g o					n i n d u g o	
5969															s ɔ ŋ	s ɔ j
687						j a n d i					j aː n d o				j a n d u	
4811												u dʒ u				u dʒ i
871	m	m														
3050											j o				j o	
5535															i n	ɛ n
4651				d i ŋ e					d e n			d ɛ ŋ	d a nː i	d i ŋ		
4054													b i n dʒ e			b i ɲ ɛ
4981		s u s u													s u m z u	
3621	ɲ a n	ɲ a r̃ u														
5467					d u g ɛ			d u g ɔ		d i g ɛ				d i g u		
5793					ɛ m b ɛ	t e m b oː	t ɛ m b i j	ɛ m b ɛ			s o m b e					
2334	ɛ s u			ɛ dʒ u			ɛ s i		ɛ s u							ɛ dʒ u
1990						m ɛ n d ɛ	m ɛ n d i			m ɛ n d i						
5640			d eː g a		n ɛː ŋ g a			n e g a			n iː ŋ g a					
42	k i s ɛ		k i dʒ ɛ					k i dʒ ɛ								
3498			n i		n iː	n iː		n iː							n iː	
685				b ɔ r̃ ɔ					s ɔ r̃ ɔ	b o n			b o o	s o r̃ u		b oː n ɔ
5124	ɔ z i													ɔ̃ s u		
2375					ŋ g e	ŋ g o					ŋ g e					
3361										z a					z a	
874						k o k o						k o g o				
2676													t i j ɛ		t i j a	
4764													j e			j eː
1971				p u t ɔ		b u dʒ ɛ			p u t ɔ				j u b u d ɔ			
1916	dʒ e			dʒ ɛ											dʒ e n	
2665	u r o	u r o														
3637	t eː s u	t eː s i					t eː s iː									
2637					s o ɲ o			s o n dʒ o			s o ɲ o					
431				k a m ɲ a												k ɛ m ɲ ɛ
2638					n i		ŋ				n i					
5831				ɲ ɛ								ɲ ɛ				
562	s u m ɔ	s ũː					s u m o		s u w̃ ɔ					h u m s u		
4421	t i j ɛ	t i j ɛ														
2125	m	m														
3340			b iː ŋ g e					b iː ŋ g o			b iː ŋ g o					
5375		m aː n i		m aː n a					m aː l a			m a n u g u			m aː n ɛ	
4804						p a l ɛː									b e l e	
1236	m	m														
3070		a j i					a j i									
3522									o j					e j̃		
2580			k i b a					k i b a								
159			ɲ a m i					ɲ a m								
4501			d ɛ n dʒ i								n iː n dʒ i					
224					j aː g a			j a g a			j a g a					
4778	s a s i j i	s a s i r i					t a s a		s a s a						s aː z i	
1292	t u r u s u													t u s u		
5141	u s u	u s u					u s i									
1433			p o l e		p o l e			p o l e			p o l					
484			w e n a m a					w e n a m a								
4982		n iː							n iː							
3658	d i m o				d i m o					d i m ɛ					d i m ɛ	
283							g o							k u		g e
1901												p i j e	p u j o			
911			b e								b eː					
2696	ɔ w̃								ɔ w							
4943			k a n i								k ɔː n i		k ɛ ɲː ɛ			
1187			ʔ u r u		u r u			u r u			u r u	n u r̃ u				
2927					t a l a						t a n a					
2775			b a r m i		b a r i m i			b a r m i			b a r i m i					
3908								n t a			n d aː		n̩ d ɛ			
3627													j a ŋ a	j̃ aː ŋ a		
548						o n dʒ uː					u n dʒ i					
3790	g a w						g a		g a w						g a w	g a w
3182												d ɛ n	d ɛ nː ɛ			d ɛ n ɛ
1724				l ɛː					l ɛː							l ɛː
446	g o ŋ g o r o	g o ŋ g o r o			g eː ŋ g e	g e n g e	g o n d u g o				dʒ eː ŋ g e					
2819			ŋ aː ŋ aː						a ŋ u		a n a					
5357	k ɔ n	k ɔ̃ː				k o ŋ g o	k ɔ									
3287						a n e			a n u		b a n a		a nː a	a n u		
4462					s ɔː l i			s ɔː l i								
4038			k oː g e		k oː g e											
1502				d u n					d u ŋ			d u ŋ u				d u ŋ u
2550		b a ŋ g i								b a ŋ g i						
245							t ɔ r ɔ			t ɔː		t ɔ r ɔ	t ɔ l ɔ			t ɔ l ɔ
3178				l u g u r u					l u g u							
3069	z ɛ													s o		
2619				tʃ i r ɛ						tʃ i l a				tʃ i r a	tʃ e l a	
4026					g i b a	g i b a										
2392	n̩ d o s u	l o s u					l o s i		l o s u					l o s u	n o z u	
1204	k e r i	k e r i					k e r i			g e r iː						
4102					k u m a ŋ g a			k u m aː ŋ g a								
4610		g oi					g o									
3710													n i m ɛ m		n i m ɛ m	
1169	g a z i													g a s u		
5738										i n dʒ e					i n dʒ u	
4461	j̃	j̃														
4340										m ɔ			u m ɔ			
362			g a		k a nː i											
3001													p a d a	p a s u		
3706						s a ŋ			n i ŋ	n a n				n i ŋ		
3622				d aː ɣ a	d oː			d o g o				d aː g a				
5940												a d u r̃ u				a n d u r̃ ɔ
2441	n aː	n aː					n aː	nʷ ɛː								
2843					l e			l ɛ								
1454			s eː l e w̃		s eː l e			s eː l e			s eː l e	s i l aː				
3252	ɛ m b ɛ j				ɛ m b ɛ		m b ɛ		ɛː m b ɛ	ɛ m b ɛ						
5036		t o r o		t o r o					t o r o			t o r o				
2500									ɛ g ɛ				ɛ g ɛ	ɛ g u		ɛ g ɛ
