COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
248	kʰ j ei ⁵		kʰ ei ⁵	kʰ i ʔ ⁵⁴		kʰ j eː	kʰ i ³¹
155			dʒ ɛ ⁵				d z u ŋ ³
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
567	tʃʰ j ɛ n ³		tʃʰ e n ³²	dʒ ɛ̰ t ⁵			tʃʰ ɪ n ⁵³
287			d w a ŋ ³¹			t a ŋ	d ɔ ŋ ³¹
558		j e ³	ɹ ɛ ⁵³				j ɔ̰ ⁴⁵
37			l ai ³²	l ai ³²		l ai	l ai ³¹
197	n ṵ ə̰ t ⁵⁴		n o̰i ʔ ⁵²	n a̰ t ⁵⁴		h n u t	n ʊ̰ t ⁵
215	tsʰ ɔ t ⁵³	ts a̰ ʔ ⁵²	ts o̰i ʔ ⁵³		ʃ w ai ʔ ³¹	tsʰ u t	
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
514	w i ³⁴					w a	
282	l ṵ ³				ɹ i ³¹	l a m	
191	k ṵ k ⁵⁴		g o k ⁵³			k a m	k ṵ ʔ ⁵
148	d a ŋ ³		d a ŋ ³	d a ⁴		p j a m	d a ŋ ⁵³
547			l o ŋ ⁵¹	l au ŋ ³		l au ŋ	
125	g j u ʔ ⁴²	ɣ o ²³	g ɛ n ³²	ɣ o k ³²		k r w a t	
338	n j ɔ ʔ ⁴³		m j ɔ ʔ ³	m j ɔ ʔ ³²		h m i t	m j ɔ ʔ ³
365	t a̰ ḭ ⁵³		d e ʔ ³¹	d a ⁴³			t a̰ ḭ ⁵³
503	tsʰ ɨu ³		tsʰ u ³²	tsʰ au ³²		tsʰ u	tsʰ u ⁴³
153	l a̰ ŋ ³		l a̰ ŋ ³⁴	l a̰ ³			l a̰ ŋ ⁵³
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
453	m u ⁵		m ɔ ⁵	m au ²⁵		h m uˀ	m u ⁵
536	d e ³		d u ³¹	d au ³		t u	ts ṵ ŋ ⁵³
84	tʃʰ a ³		tʃʰ a ⁵⁴				
69	h u ʔ ⁵	f a ʔ ⁵²	f o ʔ ⁵³	f o ʔ ⁵			h a ʔ ⁵
120	tsʰ a t ⁵³		ts a̰ ḭ ʔ ⁵¹		tsʰ i ⁵⁵	tsʰ a t	tsʰ ə ³
263			d z u ⁴	d z o ³²			dʒ ə ³
223			kʰ j o ŋ ⁴	kʰ æu ŋ ⁴²		kʰ j w i ŋ	
392	n o̰ ³		n j ɔ̃ ³¹	m j a ŋ ³			
532	tʃʰ w a t ⁵⁴		tʃʰ oi ʔ ⁵³				tʃʰ u t ⁵⁴
247			f w e ʔ ⁵³	f a k ⁵			
300		ɣ a ⁵²	g ai n ³	g ɪ n ⁴		k a m	k a n ³²
160		k o ŋ ⁵²	g a ŋ ³²	g a ³²			g ɔ ŋ ³²
201					s ɛ	s w aː	
117				kʰ a ²	k ə	k j aː	
529	ʔ a ³		ʔ a ³	ʔ a ²		ʔ ə	ʔ ə ³
288	b ai ʔ ⁴¹					p au k	
345			g i ³	kʰ i ⁵⁴			g i ³¹
371	pʰ u k ⁵³					pʰ r euˀ	
53			dʒ ɔ ʔ ³	dʒ o ʔ ³²			
211	d au ³	t au ⁵²	d au ³²	d u k ³²			d au ³¹
74			ʃ i ⁵		s i ³¹		ʃ ɪ ³
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
34		ɣ i ³	g e ⁵¹	ɣ i t ⁴			ʔ ʊ̰ t ⁵
576						h m aː	h a ⁵
128			l a ⁵³	l ə			
487	ŋ a n ⁵		ŋ ãɪ ²⁴				
515	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
352			kʰ j o ŋ ⁵	kʰ j æu ŋ ³	x ɔ ŋ ³¹	kʰ j au ŋ	kʰ ɹ u ŋ ³
429	tsʰ a ʔ ⁴¹		dʒ oi ʔ ⁵			s w eː	
250					sʰ i ³¹	s eː	ʃ i ⁵³
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
422				w a ⁵⁴			w a ŋ ³¹
455	l ɨ̰ ṵ ³	l i ²³	l u ³²				
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
518	n i ³				n e ³¹	n iː	
310	k j ɔ̰ p ⁵³					tsʷ a p	dʒ ɔ p ⁵⁴
399	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹		kʰ r a ts	g i n ³¹
566			g j ɛ ³¹	k j ɛ̰ t ⁵³			
571			m ɔ ²¹			h m a	
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
