COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
4259	g ɔ m u		g ɔ m ɛ			g ɔ m ɔː				g ɔ m ɛː	g ɔ m ɛ				g ɔ m	
3252	ɛ m b ɛ j				ɛ m b ɛ		m b ɛ		ɛː m b ɛ	ɛ m b ɛ						
2108	n i ŋː e j̃	n iː j̃	n eː w̃	n a j̃			n ɔ j̃		n a j̃				n a j	n a j		n a j̃
2704												n uː				n ɔː
3906				i n e n			i n e n		i n e r̃ u							
4442			t iː w ɛ			t i j ɛ					t i j ɛ		t u j o			t u j
5752				t ɛ̃ː			t ɛː		t ɛː	t ɛ		t ɛː		t i		t ɛː
2374				ɔ j ɔ					ɔ j ɔ							
1969		j u g u r ɔ							j ɔ g ɔ r ɔ			j u g ɔ r ɔ				j u g ɔ r ɔ
3978		o m dʒ u	m aː n dʒ e		m a n dʒ e	m o n dʒ e	ɔ n dʒ i	m a n dʒ e			o n dʒ o					
5480			ʔ o g a					o g a			aː g a					
527						t a b uː							t a b u			
386	m	m														
2028				k ɔː		g o										
1579			m b u l u		u m b u l u	m̩ b u l aː		m p u l			u m b u l u		m̩ b u l o			
3624							d ɛː n d ɛ			d ɛ n d ɛ					d e n d aː	
4520				p eː dʒ u					p eː s u	p e dː e		p e dʒ u	p e d u	b ɛ l u	p ɛː	p e dʒ u
5036		t o r o		t o r o					t o r o			t o r o				
3670										ɲ i				n i		
5424	k ɔ r ɔ	g ɔ r ɔ					k ɔ r ɔ				ɔ l ɔ		k ɔ l ɔ			
3071			d u g ɛ								t ɔ g ɔ				t o g o	
2063	i r ɛ	i r ɛ				i r ɛ	i r ɛ			i r ɛ						
3406			ŋ g e					ŋ g e			ŋ g e					
3342									s u g ɔ			s u g ɔ				s u g ɔ
3016							b a r i j ɛ							b a r̃ i		
361			k a r		k a r a			k a r a								
3522									o j					e j̃		
4848					ɔ n ɔ n ɔ	o n a n ɛː		ɔ n a n a				ɔ r̃ ɔ n ɔ n ɔ				
3532	m b uː									m̩ b u g ɔ						
2758						n ɔ g ɔː	l ɔ g ɔ									
5361									k iː				k i d ɛ		k i	k i dʒ ɛ
1456										g a			g a			g a
2217						i n					u n				u n	
2579	d oː	d oː		d ɔ j̃			d oː								d a j	d o m
874						k o k o						k o g o				
4778	s a s i j i	s a s i r i					t a s a		s a s a						s aː z i	
3774				t u r u					t u r u	t u r ɛː		t u r u	t u r u	t u r u		t u r u
3391					dʒ o ŋ g u	d a g uː										
241			d ɔ g u		d ɔ g ɛ			d ɔ g u								
5982		k u s u		k u dʒ u		k e n dʒ uː			k u s u	g u d u			g u d u		g u z u	g u dʒ u
4714					k oː l o			k oː l o								
5303						p i j ɛ l i					p i j ɔ l u				p i j ɛ l	
5279							t i ŋ i					t i ŋ ɛ				
3935															k u n j e	k u j iː
2046			g e n d e		g i n d o	g e n d e		g e n d o								
5792				t ɛ m									d ɛ			
3640				l aː r u w a					l aː rʷ a	g a r a				l aː r a		
1257			k o l o m u		k ɔ n j ɔ			k o l o			k ɔ l ɔ ŋ ɔ					
2109					k ɛː dʒ ɔ	k ɛː dʒ ɛ j		k ɛ dʒ ɔ		k ɛ d ɛ						
4101				a r̃ a					a r̃ a	a r̃ a		a r̃ u	a n a	a r̃ a	a r̃ u ŋ	a r̃ a
5955	j a									j aː				j̃ a		
5286													s ɔː			s ɔː
4154		k uː								gʷ ãː						
4570	g ɔː	g ɔː w		g ɔ j̃					g ɔ j̃	g ɔ ɛː		d e g e		t u k e j		
1297			s aː m b a				dʒ aː m b a									
5673	d u m b a	dʒ e r e		d ɛ m ɛ		d u m b u			d ɛ m b ɛ				d ɛ mː ɛ			d ɛ m ɛ
4610		g oi					g o									
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
4986				j ɔ r ɔː n iː					j ɔ r ɔ	j o			j u l ɔ			
5657				s u r̃ ɔ					u s u r̃ u							
4575							d e ŋ i				d e ŋ i					
5017	d a j̃					d a j										
5868						k a	k a			k a		g a ɲ a	k a		k a	
3905			n u m			n oː				n uː		ɲ e		n a	n u	n o
2800						i n o			iː n ɛ				i n ɛ			
4764													j e			j eː
3710													n i m ɛ m		n i m ɛ m	
5144				n iː					n iː							
858													g e ɲː u		dʒ e ɲ u	
4054													b i n dʒ e			b i ɲ ɛ
3465			j aː			s aː g e				sʷ aː					sʷ aː	
4099	b o n d u	b o l u					b o n d i									
1209				r̃ a												l a
3483			m i n dʒ i l i					m i n dʒ i l i								
