ID	DOCULECT	TOKENS	ALIGNMENT	COGID
1	AchangLongchuan	p ɔ ³¹	p ɔ ³¹	2
2	ProtoBurmish	b a ²	b a ²	2
3	Atsi	p j o ⁵¹	p j o ⁵¹	3
4	Bola	p a ³⁵	p - a ³⁵	3
5	Lashi	p o ⁵⁵	p - o ⁵⁵	3
6	Maru	p ɔ ⁵⁵	p - ɔ ⁵⁵	3
7	ProtoBurmish	b a ³	b - a ³	3
8	Xiandao	p ɔ ³¹	p - ɔ ³¹	3
9	AchangLongchuan	p ʐ a ⁵⁵	p ʐ a ⁵⁵	6
10	Maru	p j ɛ ³¹	p j ɛ ³¹	6
11	ProtoBurmish	b r ɛ ¹	b r ɛ ¹	6
12	Bola	p ɛ ʔ ³¹	p ɛ ʔ ³¹	9
13	Maru	p ɛ ʔ ³¹	p ɛ ʔ ³¹	9
14	AchangLongchuan	ʂ a m ⁵⁵	ʂ a m ⁵⁵	10
15	Atsi	p a t ²¹	p a t ²¹	10
16	Lashi	p aː t ³¹	p aː t ³¹	10
17	Rangoon	p ɛ ⁵⁵	p ɛ - ⁵⁵	10
18	Xiandao	p a t ⁵⁵	p a t ⁵⁵	10
19	OldBurmese	p a k	p a k -	11
20	ProtoBurmish	b a k ⁴	b a k ⁴	11
21	Maru	p j i k ³¹	p j i k ³¹	14
22	ProtoBurmish	b j i ¹	b j i - ¹	14
23	AchangLongchuan	p i ³¹	p i - ³¹	18
24	Bola	p i ³¹	p i - ³¹	18
25	OldBurmese	p i j ⁵	p i j ⁵	18
26	ProtoBurmish	b i ²	b i - ²	18
27	Atsi	p j i ²¹	p j i - ²¹	22
28	Maru	p j i k ⁵⁵	p j i k ⁵⁵	22
29	ProtoBurmish	b j e ²	b j e - ²	22
30	Rangoon	p e ⁵⁵	p - e - ⁵⁵	22
31	Xiandao	p i ³¹	p - i - ³¹	22
32	Atsi	p i ŋ ⁵⁵	p i ŋ ⁵⁵	30
33	Bola	p a ŋ ³⁵	p a ŋ ³⁵	30
34	Lashi	p ə ŋ ⁵⁵	p ə ŋ ⁵⁵	30
35	Maru	p a ŋ ⁵⁵	p a ŋ ⁵⁵	30
36	ProtoBurmish	b i ŋ ³	b i ŋ ³	30
