COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
186	ŋ a ³		ŋ ə ³	ŋ a ³		n aˀ	ŋ ɔ t ³
60	kʰ j a m ⁴¹		kʰ au ³²				
515	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
302	tsʰ au ⁵		tʃ ṵ ɛ̰ m ⁴¹	tsʰ o ⁵⁴	ʃ o ³¹	tsʰ w iː	
100	s o n ³	s au n ²³	s oi n ⁴²		ʃ w e ³¹	s w a n	s ʊ n ⁵⁴
56	l u k ³²		l o ʔ ³⁴	l au k ³²			l ʊ p ³
513			g o ŋ ⁵	k au ŋ ³			
425	d j e ³		b j e ³	p j i t ⁵⁴	p e ³¹	p eː	b i ⁵³
366	g j ɔ ⁵		g j ɔ ³	g j ɔ ³²			
227	d a ŋ ⁵	t o ŋ ²³	d a ŋ ⁵				d a ŋ ³²
30	w a ŋ ³¹	w ã ŋ ³	w a ŋ ³¹	w a ³²			w a ŋ ³¹
502	b u ³		b o ³	b o ³	p a ³¹	p aː	
482	x j ɔ ³		ʃ o ⁴²		j a ʔ ⁵⁵	r a	ʃ ɔ ⁵³
527	tʃʰ ɔ ʔ ⁵⁴		tʃʰ ɔ ʔ ⁵³				tʃʰ a ⁵
545	dʒ w ɛ ʔ ⁵²		dʒ ø m ³²	dʒ o ⁵		tsʷ a t	
29	tʰ u ʔ ⁵⁴	tʰ au ⁵²	tʰ u ʔ ⁵²	tʰ u k ⁵			tʰ ɔ ʔ ⁵
378	n j ḛ k ⁵²		m j ɛ̰ ʔ ⁵²	m ḭ t ⁵⁴		m eˀ	m ḭ ⁵³
268	pʰ ɔ ʔ ³¹			pʰ o ³			
543	j a m ³		j æ̰ m ³			r a m	
367	k a̰ ḭ ʔ ⁵³			g e ʔ ⁴²			g ə ³
474	n j ei ³	m i ⁵²	m j e ⁴		ɲ i ³¹		m i ³²
276	d j ɛ n ³¹	p w i ³	b j e ŋ ⁵³	b j ɪ n ²¹			
432	b a t ³¹			b ḛ t ʔ ⁵⁴			
380			j u ³¹	j u ³		r w eː	
444				j a ⁴		p r a	p j a̰ ŋ ⁵³
121	l ai ³⁴		l a ³			h lʷ a	l ə ³
