COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
161	s o t ⁵			s ai t ⁵			s ʊ t ⁵
243	j ei ³¹		j e ⁵¹		ɹ i	r e	
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
418	g j ɔ ⁴³	k j a ²³	g j ɔ ⁴	g j o ⁵		k j aˀ	
188	m i ³²	m au ŋ ²³	m ɨ ³				m au ³
23		j ə ²³	j ɪ n ⁵³	j ɛ ʔ ²³		j a	
505	l a m ³¹	l ẽ ²³	l æ̰ m ³¹	l e ²			l a m ³²
553	tʰ a n ³		tʰ ãɪ ²				tʰ a n ³²
465	tʰ ai ʔ ³¹		tʰ e ⁵³	tʰ a ⁴³		pʰ ai	tʰ ai ⁵⁴
565				ŋ a ³⁴			ŋ ɔ t ³²
288	b ai ʔ ⁴¹					p au k	
422				w a ⁵⁴			w a ŋ ³¹
471	j u k ³²		j o k ³²	j æu ʔ ⁴²		j au k	j u ʔ ³¹
58			ʔ o ʔ ⁵³	ʔ a̰u k ⁵			
561	n ṵ k ⁵³		n ə ŋ ²	n e ⁵		n a n	n j ɔ̰ m ⁵³
269		l o ŋ ³			l o ⁵⁵	l a ŋ	l a ŋ ⁵³
245		p au ⁵²	b j e ³¹	b au ³¹			b w i ³²
359				n a̰ ḭ t ⁵⁴			n ʊ̰ t ⁵
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
355				tʃʰ ɔ ³			tʃʰ ɪ ³²
468	d j ei ³			b ḭ ʔ ⁵⁴		p eː	b i ⁵³
208	n o ŋ ⁵		n o ŋ ⁴⁵			n au k	
383			ʔ a ²				ʔ a ²
207	j u k ⁴³		g j ɛ t ⁴			r i t	
96		n a k ⁵²	n o k ³²				n u ʔ ³⁵
577	n j ɔ̰ ʔ ⁵³					h n aˀ	
318			d z ɔ ³				dʒ ɔ ⁵³
446	l a̰ p ⁴²		l æ̰ p ³²	l ḛ ʔ ⁵⁴			l a̰ p ⁵⁴
178						k au k	g ɔ k ⁴
537			g ə ⁵	g ə ²		kʷ a	
265				ʔ o k ⁴²			ʔ a̰u ⁵³
110	s a n ³		s ɨ ⁵		ʃ e ʔ		tʃʰ ɪ ŋ ⁵³
175					p j a ⁵⁵	p r a	
147			ʔ a ³			ʔ ə	
32	t ḭ ³²	p i ³	b i ³²				
198		ʃʰ a ⁵²		ʃ ɔ ⁵¹			m w i ³¹
134				dʒ au ŋ ⁵¹			dʒ u ŋ ⁵³
109	pʰ ə ³			pʰ œ i ³²	pʰ u	p a	
203	ʔ a m ³		ʔ æ m ³	ʔ e ³²			ʔ a m ⁵
361	d j ɔ ʔ ³¹		j ɔ̰ ʔ ³²	j ɔ ʔ ³²		h l j a k	j ɔ ʔ ³²
504	g j i ⁵		g i ⁴				g i ⁴³
63		kʰ i ³	g a m ³¹	g e ⁴¹			g a m ⁵³
490			dʒ i t ⁵				dʒ ɪ̰ t ⁵
260			n o ŋ	m ḭ ⁴²		m iˀ	
236			tʰ u ŋ ⁴	tʰ au ŋ ²	tʰ a ŋ ³¹		tʰ a ŋ ⁴³
222			tʃʰ æ p ⁵³	tʃʰ ɛ ʔ ⁴³			
26		m a ²³		m ɔ ³⁵			m a ³
182	n ɔ̰ ³¹		n ɔ̃ ³	n ɔ ³		h n a	
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
541			pʰ j ə k ⁵³	j a k ³		p r a ɲˀ	pʰ j ɪ k ⁵
369			d w ɛ m ³²	d u k ⁵	tʰ u ³¹		t a̰u ³¹
84	tʃʰ a ³		tʃʰ a ⁵⁴				
121	l ai ³⁴		l a ³			h lʷ a	l ə ³
438	tʰ au ⁵		tʰ au ⁴	tʰ o ʔ ⁵		tʰ w iː	tʰ au ⁵²
403	d j ɔ ³¹	j w i ³	b j u ³¹	b j ɔ ³¹			b j ɔ ⁵¹
570	n a̰ m p ⁵²		n æ̰ p ⁴²				n a̰ m ³²
247			f w e ʔ ⁵³	f a k ⁵			
232	p ṵ ʔ ⁵⁴		b u ʔ ⁵³	b au ³			b u ³
