COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
1-1	m a̰u ⁵						
4-1	l a ⁵						
18-1	n j ɛ ŋ ⁵						
19-1	n j ³						
44-1	l u ʔ ⁵						
50-1	h ai ŋ ³						
62-1	s ai ʔ ⁴³						
70-1	b a n ³						
75-1	m j ɔ ʔ ⁴²						
97-1	tʃʰ a ŋ ³¹						
112-1	tsʰ au ⁵						
122-1	n j u k ⁴²						
127-1	kʰ j ei ³						
132-1	w ɔ ʔ ⁴²						
133-1	n ɔ ⁵						
135-1	n au ⁵						
142-1	d z i ⁵ ³¹						
143-1	ŋ ɔ ʔ ³¹						
149-1	j ɔ ⁵						
152-1	ŋ ɔ ³						
157-1	d ɔ ⁴³						
183-1	ʔ u ⁵						
184-1	n u ʔ ʔ						
185-1	tsʰ a m ³						
189-1	n j ɔ ʔ ³¹						
192-1	n ɔ̰ ɔ̰ ³						
195-1	n ɔ̰ ⁵						
200-1	kʰ a n ⁵³						
216-1	s ai ŋ ⁵						
218-1	l ɔ ʔ ⁴²						
225-1	s ai ŋ ⁵						
235-1	kʰ j ei ³¹						
244-1	s w i ³						
253-1	m j m						
270-1	m j ⁴²						
278-1	m j ɛ ŋ ³¹						
279-1	j ɔ ⁵						
285-1	j ɔ m ⁵						
308-1	d w a ⁴³						
322-1	m i ei						
325-1	kʰ au ⁵						
337-1	m j a ŋ ³¹						
341-1	d z ɔ ³						
347-1	ʃ u ʔ ³						
362-1	j ei ⁴³						
391-1	j ɔ ɔ ⁴²						
394-1	m ɔ ʔ ⁴²						
397-1	tʃʰ ei t						
443-1	n j ɔ ɔ̰ ⁴³						
460-1	s a ʔ ⁴²						
463-1	w i ³¹						
464-1	ʔ u ŋ ³						
473-1	s ɔ m ⁵						
476-1	kʰ j u k ⁵³						
481-1	dʒ ɛ ³						
494-1	g j ⁵						
496-1	h j ai ŋ ³						
516-1	w ei ei						
522-1	n ɔ ʔ ⁴³						
523-1	pʰ j ɔ ³						
524-1	n ɛ ⁴³						
540-1	kʰ j ⁴³						
3-1	b w i ³						
6-1	g j ei						
7-1	dʒ ɔ m ³						
20-1	n a p ⁴²						
51-1	ŋ w ɛ ³¹						
64-1	g u ŋ ³¹						
65-1	g u k ⁴²						
66-1	d a̰u u ³¹						
71-1	ʃ i ⁵						
72-1	ʔ a ŋ						
76-1	w ɔ ⁵						
77-1	m j ṵ ⁵ ³						
78-1	m a̰u ⁵						
82-1	pʰ u ŋ ⁵						
87-1	ŋ ɔ ⁵						
93-1	l a m ³						
94-1	m j ei						
100-1	s w ɛ n						
116-1	l u ⁵						
119-1	w a m ³¹						
124-1	pʰ j ɔ ³						
136-1	l i i ³¹						
137-1	kʰ j au ⁵ ³						
144-1	s w t ³¹						
145-1	d u ŋ ⁵						
146-1	m au ⁵						
150-1	g j ɔ ʔ ⁴²						
154-1	m j ɛ ³¹						
165-1	kʰ j n ³¹						
166-1	pʰ j ɔ ⁴³						
169-1	g j ɛ̰ ŋ ³						
170-1	b j ɔ ⁵						
171-1	j a ŋ ³						
174-1	l a m ³						
181-1	n j ɔ ʔ ⁴³						
193-1	b ai ³						
205-1	n ɔ̰ t ³¹						
206-1	m j ei ⁵³						
212-1	tʃʰ ɔ ʔ ³¹						
214-1	l ɔ m ⁵						
217-1	j ɔ ⁵						
224-1	n j au ⁵ ⁴²						
228-1	b au ŋ ³						
238-1	j au ⁵						
241-1	ʃ ɔ ⁵						
246-1	g j ɛ ³						
256-1	ʔ u ³						
257-1	pʰ ɔ ʔ						
272-1	m ɔ ⁴³						
273-1	ʔ a ŋ						
274-1	m a ŋ ³						
286-1	kʰ a m ⁵						
289-1	kʰ u ŋ ⁵						
294-1	ʔ ai ³ ³						
301-1	j ɔ ʔ ⁴²						
306-1	kʰ j ɔ ɔ̰ ⁴²						
307-1	ŋ a p ³¹						
321-1	tʰ a ŋ ⁵						
331-1	n j ɔ ⁵						
332-1	l a m ³						
335-1	g j ɔ ³¹						
336-1	n a m ³						
340-1	ŋ au ʔ						
342-1	n j au ⁵ ⁵						
360-1	dʒ w ɔ̰ p						
376-1	s ɛ ³						
389-1	n ṵ k ʔ						
395-1	n ɔ̰ ⁴²						
401-1	ʃ ei ḛ						
404-1	d z u ŋ ³¹						
408-1	d ɔ ³¹						
409-1	l ɔ ʔ						
413-1	d w n n ³						
421-1	n j u k ³						
425-1	b j ei ⁵						
430-1	tʃʰ i ei						
442-1	d ṵ ⁵						
447-1	tʰ u ŋ ⁵						
456-1	g ɔ ⁴³						
458-1	ʃ au ⁵						
469-1	kʰ au ⁵						
470-1	d a ⁵ ³						
475-1	ŋ ɔ ⁵						
477-1	n j ɛ t ³¹						
478-1	ʃ ɛ t ⁴³						
480-1	g au ⁵						
485-1	n j ɔ ⁵						
495-1	ŋ ei ³						
499-1	n j a̰ ŋ ³						
500-1	n j ɔ n ⁵ ³						
501-1	tʰ ɨu ³						
506-1	dʒ j p ⁴²						
507-1	n ɔ ʔ ⁴²						
509-1	l a ŋ ⁵						
510-1	b j ɛ ŋ ⁵						
511-1	l ɔ ʔ ⁴²						
521-1	h w ⁵						
525-1	n j au ⁵ ⁴²						
538-1	tʃʰ w ⁵ ⁴²						
539-1	dʒ ɛ n ³¹						
544-1	g j u ʔ ⁴²						
550-1	tʰ ɔ ʔ ⁴²						
562-1	n j u ŋ ⁵						
568-1	g au ŋ						
2-1	kʰ u ŋ ³						
11-1	s ai ŋ ⁵						
12-1	j ɔ ɔ ³¹						
22-1	g u ŋ ³¹						
28-1	b w ³¹						
29-1	tʰ ɔ ʔ ³¹						
30-1	w a ŋ ³¹						
35-1	l a ŋ ⁵						
38-1	dʒ au ŋ ³¹						
42-1	d ə t ⁴²						
46-1	tʃʰ a ³¹						
52-1	d ɔ ʔ ⁵³						
55-1	b ɔ m ³¹						
69-1	h u ʔ ⁴³						
79-1	g j m m ³						
83-1	tʃʰ w ⁵						
86-1	j u ʔ ⁵³						
89-1	s a ŋ ³						
90-1	pʰ ɔ ʔ ³						
91-1	ʔ a n ³						
92-1	kʰ j t						
106-1	g u k ⁴²						
120-1	dʒ i ʔ ³						
125-1	g au ʔ ³¹						
148-1	d a ŋ ³						
173-1	pʰ ə t ⁵						
