COGID	Achang	Bela	Lashi	Maru	Phon	WrittenBurmese	Zaiwa
454	d z w i ³		d z ɨ ²¹	d z ø i ⁵			d z w i ⁵³
534				n o ʔ ³⁴	ɲ o ⁵⁵		
207	j u k ⁴³		g j ɛ t ⁴			r i t	
263			d z u ⁴	d z o ³²			dʒ ə ³
328			d z ə ŋ ⁵¹	ts a̰ ŋ ⁴¹			d z i ŋ ⁵
358	ʃ ɛ t ³¹		ʃ ɛ ³¹	ʃ ɛ ³¹	ʃ e t		ʃ e ³¹
400	n a n ³¹	n e ²³	n ãɪ ⁴	n ɪ n ⁵⁴			n a̰ n ³
575	tʃʰ a ³		tʃʰ ɛ ⁵³				dʒ u ŋ ⁵²
266	j ɛ̰ n ⁴		j o k ³	j a̰ m ³²			j a̰ ŋ ³
572	d j e ³			d au ⁵¹			
31	d z o̰ ŋ ³²	ts a ŋ ³	ts o̰ ŋ ³²				
81			b æ m ³¹	p ḛ ⁴²		p a m	b a n ⁵³
297				pʰ o ʔ ⁴			pʰ ə ³
240			tʃʰ a m ⁵⁴	tʃʰ e ⁴²			tʃʰ a m ³²
138	l j a̰ ŋ k ⁵³		j a̰ ŋ k ⁵³				
17			p a ŋ ⁵³	b a ʔ ²¹			
545	dʒ w ɛ ʔ ⁵²		dʒ ø m ³²	dʒ o ⁵		tsʷ a t	
219	m a n ⁵		m oi ⁴⁵	m a̰ ḭ t ⁵			m u n ³⁴
375	ŋ a̰ m ⁵³		m j e ³²	m i t ³			m ɪ t ³
140		sʰ a ²³		ʃ ɪ ⁴			ʃ ɔ ⁴³
177	g au ⁵		g au ⁵		k o ³¹		
515	d a n ³		d ai n ³	d ɪ n ⁴		t a ɲ	d i ŋ ⁴
399	k j ɛ̰ n ³		g j ẽ ŋ ³²	g ɪ n ⁴¹		kʰ r a ts	g i n ³¹
451			s ai ⁵²	s e ʔ ⁵⁴		s e	s a t ⁵⁴
343	j w a t ⁴²		j oi ʔ ²	v w e ³⁴			
155			dʒ ɛ ⁵				d z u ŋ ³
