COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
2459					d ɛ			d ɛ							d ɔ	
3			k a n i		k a n i			k a n								
1033												k i g i	k i g i			k i g i
1729										iː		iː				
414					s o j											s ɔ j
200										b e j aː					b i j a	
4026					g i b a	g i b a										
3683	tʃ i r̃ e	tʃ i r̃ i		tʃ i r̃ e						tʃ i n e				tʃ i r̃ o		
3319		b uː s a		b u s a m	b u z e				b u s a m							
3072				dʒ ɛ ɲ ɛ									dʒ e ɲː e			g e ɲ ɛ
1053			k ɔː n d e		k ɔː n d i			k ɔː n d e								
64					k a r a			k a r a			k a r a					
3116									k u w ɔ			k u w ɔ				
4158				g ɔ ŋ ɔ					g ɔ w̃ ɔ			g ɔ ŋ ɔ				
327	n iː m				i n i	n iː										
3135			n a m b a l a					b a l a								
652									b i j̃ ɛ			b i j ɛ		b i w		
2902		j u				j ɛ	j i		j ɔ		j o		j ɛ			
1137													w oː b u			w o b u
3161						t a r					dʒ aː l o					
3179					j ɔ l ɛ						j ɔ l ɔ					
5622	p ɛ r i j e j	p e r i j e j		p ɛ lː ɛ j		p ɔː n ɔ j	p e r i j e j		p ɛ lː e j	p ɛ g a l e j		p ɛ l ɔ j		p e l e j		p ɛː l ɛ j
1969		j u g u r ɔ							j ɔ g ɔ r ɔ			j u g ɔ r ɔ				j u g ɔ r ɔ
4961	m	m														
929	j	j														
2977			k o b a		k u b ɛ	k o m b a		k ɔ b ɛ			k o m b a					
1704				d eː								d e			d eː	
4443					ɲ a ŋ g u			ɲ a g u								
6005	n ɔ r̃ ɔ	n ɔ r̃ ɔ j̃														
1237		i n dʒ ɛ	ʔ i n dʒ ɛ		i n dʒ ɛ					i n dʒ ɛː	iː n dʒ ɛ				i n dʒ ɛ	
3115								k a n i					a n u			
26					b ɛ l i						b e l		b ɛ l u			
526						e g a	d a r g a			d a r a k a	d a r a g a	aː g a	a g a			d a r a g a
4850										ɔ r̃ ɔ n ɛː			ɔ r ɔ j			ɔ r ɔ j
3957	a r i j e					a l i j a					a l i j a					
4845			b o r a lː a								b u r a d a					
2941	b i r̃ iː	b i n iː	b i l i				b i r̃ i	b i l a	b i r i				b i l u		b i l	b i l
2866					g j ɛː			g i j ɛ								
4314	m	m										m ɛː				
5678													b o n d o			b o n ɔ
1745	z a j a	dʒ a j a		dʒ ɛ j ɛ					dʒ a j a			dʒ a j				dʒ a j ɛː
570						s u n dʒ u					s u n dʒ u					
2354				t i r ɛ					t i r ɛ				t i r ɛ			t i r ɛ
194	b ɛ j̃	b ɛ j̃			b ẽː		b ɛ		b ɛ			b ɛ	b ɛː	b ɛ w		b ɛː
448				n ɛ j̃					n ɛ m			n ɛ		n e ŋ		
4844	m	m														
4611			k ɔː m ɔ		k ɔː m ɔ	k ɔ m ɔː		k ɔː m ɔ			k ɔː m ɔ		k ɔː m ɔ			
5320			p ɔ n d ɛ		p o dʒ e			p ɔ n t ɛ								
3014					n aː g a			nʷ aː								
2303		dʒ i ŋ dʒ ɛ				dʒ e n dʒ a	d ɛ n dʒ ɛ									
4655						o b i									o b i	
4117	k e s u	tʃ e s u					k eː s i									
3588	k ɔ r ɔ			k ɔ r ɔ			k ɔ r ɔ		k ɔ r ɔ			k ɔ r ɔ		k ɔ r ɔ	k ɔ l ɔ	k ɔ l ɔ
361			k a r		k a r a			k a r a								
3427			ŋ g e		ŋ g e	ŋ g o					g e					
